split_regime,pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
scaffold,Modern-augmented,bace,classification,32,fixed_morgan_rf_relative,15,32,16.840904458749986,9.360303809012334,0.22964870561875497,0.3597431769399917,"[0.011604618610967449, 0.011604618610967454, 0.011604618610967463, 0.011604618610967465, 0.01160461861096747, 0.011604618610967472, 0.011604618610967473, 0.011604618610967477, 0.011604618610967479, 0.011604618610967482, 0.011604618610967484, 0.011604618610967486, 0.011604618610967487, 0.011604618610967492, 0.011604618610967496, 0.011604618610967496, 0.011604618610967512, 0.01326565161845698, 0.0165244776590553, 0.017733090214127913, 0.02031916311943617, 0.024363234559001194, 0.027506917158294616, 0.028547568158753776, 0.031595508810725946, 0.04151219480110649, 0.05266308991474711, 0.061597422241429604, 0.08188057355375947, 0.11839279164269688, 0.26681980016196144]",0.526278264335937
scaffold,Modern-augmented,bace,classification,32,registry_median_relative,15,32,7.683520795059314,3.3261632902105625,0.5207121720322836,0.17111092363794447,"[0.00551970721412721, 0.005519707214127213, 0.00551970721412722, 0.005519707214127226, 0.005519707214127228, 0.00551970721412723, 0.005519707214127233, 0.005519707214127233, 0.005519707214127238, 0.005519707214127239, 0.005519707214127241, 0.005519707214127246, 0.005519707214127248, 0.005519707214127248, 0.00551970721412725, 0.005519707214127254, 0.005519707214127274, 0.006952042048540927, 0.008282605904779052, 0.009399996765315097, 0.010654925951252078, 0.015187166427158427, 0.016812288556564654, 0.01977920055794368, 0.020665233552665332, 0.02657362430812106, 0.03223014283921855, 0.050302316632018465, 0.06778819612859968, 0.09116261893165394, 0.530374618756006]",0.24011002484560356
scaffold,Modern-augmented,bace,classification,32,within_unit_rank,15,32,27.841932611600242,24.344352060452884,-0.021569560472129743,0.707514117041254,"[0.022823036033588814, 0.022823036033588817, 0.022823036033588824, 0.022823036033588824, 0.02282303603358883, 0.02282303603358883, 0.022823036033588835, 0.022823036033588835, 0.022823036033588838, 0.02282303603358885, 0.02282303603358885, 0.02282303603358885, 0.022823036033588852, 0.022823036033588862, 0.022823036033588866, 0.022823036033588876, 0.022823036033588883, 0.0250619373464863, 0.02551843907003259, 0.026951327554240366, 0.02862217456038385, 0.030458172163931558, 0.032341030923649115, 0.03313925156092166, 0.04096975498404966, 0.04203932330976022, 0.04406461111883527, 0.05534919317696333, 0.06079289500328087, 0.07143207864453999, 0.095268198011915]",0.8700603941125076
scaffold,Modern-augmented,clintox,classification,4,raw,15,4,4.0,4.0,0.0,1.0,"[0.25, 0.25, 0.25, 0.25]",1.0
scaffold,Modern-augmented,clintox,classification,4,row_centred,15,4,3.146129135795153,2.656403695024347,-0.2098203028831608,0.2978899599999771,"[0.07447248999999426, 0.1371272174649273, 0.25047946210428584, 0.5379208304307926]",0.7865322839487883
scaffold,Modern-augmented,clintox,classification,4,shared_morgan_linear_relative,15,4,2.678324771822033,2.4568323043725497,0.2689942910770662,0.3602697708211163,"[0.15295009340186022, 0.3119729825422881, 0.5350769240558516]",0.6695811929555082
scaffold,Modern-augmented,clintox,classification,4,fixed_morgan_rf_relative,15,4,4.0,4.0,0.0,1.0,"[0.25, 0.25, 0.25, 0.25]",1.0
scaffold,Modern-augmented,clintox,classification,4,registry_median_relative,15,4,1.7833197886154042,1.4295346336070547,0.7245396736257207,0.19826225505241007,"[0.07513316838142983, 0.09760878229611268, 0.8272580493224575]",0.44582994715385105
scaffold,Modern-augmented,clintox,classification,4,within_unit_rank,15,4,3.8831068853479835,3.7666470081107017,-0.06616513624262726,0.732912021572966,"[0.18322800539324155, 0.22201075029714756, 0.24373191669669014, 0.35102932761292077]",0.9707767213369959
scaffold,Modern-augmented,clintox,classification,8,raw,15,8,7.577377256331305,7.115548250402699,0.11209126761598527,0.6970568279585658,"[0.0903027633294756, 0.09291760244484112, 0.09619945113842507, 0.0994435325939474, 0.11657449595279647, 0.1284987069893446, 0.14448692515067235, 0.23157652240049734]",0.9471721570414131
scaffold,Modern-augmented,clintox,classification,8,row_centred,15,8,7.528279506704846,7.095673106542602,-0.043687319026916874,0.6114026968960474,"[0.07642533711200591, 0.08446295199652332, 0.09075291898322828, 0.10058489650472066, 0.12222633971173831, 0.1335941723123758, 0.19490144620280922, 0.19705193717659858]",0.9410349383381057
scaffold,Modern-augmented,clintox,classification,8,shared_morgan_linear_relative,15,8,4.989593608541133,3.6828143267071387,0.360950892348374,0.30942961152773746,"[0.05164393096580779, 0.05615518711174129, 0.06468319738382054, 0.08942785873616388, 0.12918062082454468, 0.1440537422089454, 0.46485546276897644]",0.6236992010676417
scaffold,Modern-augmented,clintox,classification,8,fixed_morgan_rf_relative,15,8,7.231061804484498,6.516795689027697,0.11170517442396644,0.5386840600579192,"[0.07339988250877742, 0.07779310631420659, 0.0830942870296386, 0.08543176362631305, 0.11359122515705838, 0.1352285158295709, 0.17367124412737336, 0.25778997540706167]",0.9038827255605623
scaffold,Modern-augmented,clintox,classification,8,registry_median_relative,15,8,5.829341359798869,4.827794024474585,0.2183890633815159,0.4097061788218142,"[0.06487083812597835, 0.0797062198491021, 0.09454062433537867, 0.09979146198720304, 0.12596058277024008, 0.17105582374686543, 0.3640744491852323]",0.7286676699748587
scaffold,Modern-augmented,clintox,classification,8,within_unit_rank,15,8,7.980537688951195,7.960792723321357,-0.010330984271713304,0.9195751246043807,"[0.11494689057554758, 0.11603176669428543, 0.11878351429237885, 0.11969337661431961, 0.12497851288279607, 0.13071732428412297, 0.13382454335292793, 0.14102407130362155]",0.9975672111188993
scaffold,Modern-augmented,clintox,classification,16,raw,15,16,9.82682294222352,6.022847429041117,0.3170828614061347,0.3743992273085386,"[0.02339995170678365, 0.023399951706783665, 0.02350746896462131, 0.02439132980084092, 0.024563394110218458, 0.025639213287474035, 0.02756754128343714, 0.03165576879392239, 0.03428654630416571, 0.03693501475657943, 0.045266784421233094, 0.053136571779443365, 0.05833422229090503, 0.07934200366393972, 0.1340459829044415, 0.35452825422521067]",0.61417643388897
scaffold,Modern-augmented,clintox,classification,16,row_centred,15,16,12.761323757360051,10.054578158627823,-0.032845990477290234,0.47970818192437503,"[0.02998176137027342, 0.029981761370273467, 0.03009954903684705, 0.03052822787468847, 0.03219398170053866, 0.03299394333343411, 0.03664160173655689, 0.038420945590881286, 0.044830025069392994, 0.05016599752400077, 0.05116757723389744, 0.06613569139389693, 0.0889063275303018, 0.10680795594213553, 0.1144914577855256, 0.21665319550735568]",0.7975827348350032
scaffold,Modern-augmented,clintox,classification,16,shared_morgan_linear_relative,15,16,5.9438858479450065,3.146399545908719,0.5067755638318366,0.22345607782366964,"[0.014897071854911308, 0.014954207141744265, 0.015149011332482401, 0.0158281049587913, 0.016385755523216448, 0.017868875423787338, 0.01848242627080903, 0.022218007211178524, 0.026551852826268766, 0.02896746492046993, 0.03347954074305269, 0.05392211340184499, 0.06596230792466723, 0.11456978367273654, 0.5407634767940392]",0.3714928654965629
scaffold,Modern-augmented,clintox,classification,16,fixed_morgan_rf_relative,15,16,9.283458636369524,6.154196856790344,0.28195982553367616,0.31417288830904977,"[0.020944859220603324, 0.02103306688221942, 0.021369140053676197, 0.022869949600283945, 0.023348963970190782, 0.026658770654846002, 0.028285633548854376, 0.03288549103662863, 0.03819551545907974, 0.04097682173030812, 0.05978528989740252, 0.07089864121818813, 0.09047188660350314, 0.1755471179996263, 0.32672885212458935]",0.5802161647730952
scaffold,Modern-augmented,clintox,classification,16,registry_median_relative,15,16,9.505086511540936,6.198437365536477,0.2817473377710587,0.3436155540771609,"[0.022907703605144047, 0.02299815022858733, 0.02367678572321615, 0.0242977930726011, 0.026813484517729507, 0.027012844968904548, 0.02908458800028554, 0.03621823732509364, 0.03823960873835148, 0.04545892604955877, 0.05693019573513175, 0.06731478552468194, 0.0940093904272854, 0.14831037541944705, 0.33672713066398174]",0.5940679069713085
scaffold,Modern-augmented,clintox,classification,16,within_unit_rank,15,16,13.64543319729332,11.403242594374039,-0.03406573395445691,0.5505627965633852,"[0.034410174785211564, 0.03441017478521159, 0.03459060965744461, 0.03564638592239151, 0.037646009815619844, 0.037919000871656734, 0.03901062687136488, 0.039354228963023756, 0.049137173459509305, 0.05884388530160869, 0.0616989693701872, 0.06395685722104558, 0.07856271528126633, 0.10217399191963088, 0.10314193659603851, 0.18949725917878904]",0.8528395748308325
scaffold,Modern-augmented,clintox,classification,32,raw,15,32,13.956560835431084,6.35787573583163,0.3369872876993899,0.3241781252041181,"[0.010130566412628661, 0.010130566412628666, 0.010130566412628668, 0.010130566412628673, 0.010130566412628678, 0.01013056641262868, 0.01013056641262868, 0.010130566412628682, 0.010130566412628684, 0.010130566412628687, 0.01013056641262869, 0.010130566412628694, 0.010130566412628696, 0.010130566412628697, 0.010130566412628701, 0.010130566412628704, 0.010130566412628706, 0.010130566412628725, 0.013779743914598566, 0.014130056188585734, 0.014546329301119373, 0.019126785118769005, 0.01997866228091803, 0.021156366793598187, 0.03022201561658736, 0.030842046393965834, 0.037822200200864964, 0.0416580180196216, 0.047447904995459776, 0.052351117000871625, 0.11282618158775112, 0.36176237715997245]",0.4361425261072214
scaffold,Modern-augmented,clintox,classification,32,row_centred,15,32,24.553224647869737,17.95846225575786,-0.02020516220819124,0.5421968527410228,"[0.01694365164815694, 0.016943651648156942, 0.01694365164815695, 0.016943651648156952, 0.016943651648156956, 0.016943651648156956, 0.01694365164815696, 0.016943651648156963, 0.016943651648156966, 0.016943651648156966, 0.016943651648156966, 0.016943651648156973, 0.016943651648156973, 0.016943651648156977, 0.01694365164815698, 0.016943651648156983, 0.016943651648156983, 0.016943651648156987, 0.02022233825020094, 0.022230780858881465, 0.023481538407360468, 0.026974373493402537, 0.029505821212583064, 0.030985659593571187, 0.03495349510161495, 0.038599734317066696, 0.04952227984535299, 0.05621806923799413, 0.059373488103857244, 0.06639342830073267, 0.08460919272050418, 0.15194407089005219]",0.7672882702459293
scaffold,Modern-augmented,clintox,classification,32,shared_morgan_linear_relative,15,32,7.600114383026171,3.140982035899725,0.5490601131214607,0.20700869507440606,"[0.006677699841109838, 0.006677699841109853, 0.006677699841109858, 0.0066776998411098585, 0.00667769984110986, 0.006677699841109864, 0.006677699841109869, 0.006677699841109876, 0.0066776998411098775, 0.006677699841109878, 0.006677699841109881, 0.006677699841109887, 0.0066776998411098906, 0.006677699841109896, 0.006677699841109902, 0.006677699841109905, 0.00667769984110992, 0.008112819004004594, 0.008964696565021222, 0.00927958619424303, 0.01174066161043962, 0.012336950576400278, 0.014349166132973724, 0.01653372556419116, 0.021438790513754708, 0.0242434692454778, 0.031125136824902998, 0.03824209420405385, 0.047504474209367945, 0.09282552513783861, 0.5497820069184625]",0.23750357446956785
scaffold,Modern-augmented,clintox,classification,32,fixed_morgan_rf_relative,15,32,15.646244966202286,8.373984247475597,0.2514620108988599,0.32581038037977195,"[0.010510012270315203, 0.010510012270315207, 0.010510012270315212, 0.010510012270315214, 0.010510012270315217, 0.010510012270315217, 0.010510012270315217, 0.010510012270315222, 0.010510012270315224, 0.010510012270315228, 0.010510012270315228, 0.010510012270315231, 0.010510012270315235, 0.010510012270315238, 0.010510012270315243, 0.010510012270315245, 0.010510012270315257, 0.013302897526323878, 0.01573071990224654, 0.017463514996001694, 0.019803026697257937, 0.022846177745826354, 0.026040783445498886, 0.029749864303677247, 0.03349468918208006, 0.04771890981020981, 0.05007236477416084, 0.05481936674700852, 0.06759897748964953, 0.1354523447418948, 0.2872361540428051]",0.4889451551938214
scaffold,Modern-augmented,clintox,classification,32,registry_median_relative,15,32,9.711000294607928,4.346830987158717,0.4536822475852996,0.2053234246298577,"[0.006623336278382473, 0.006623336278382488, 0.0066233362783824894, 0.006623336278382492, 0.006623336278382494, 0.006623336278382496, 0.0066233362783825, 0.006623336278382504, 0.006623336278382505, 0.006623336278382508, 0.006623336278382512, 0.006623336278382515, 0.0066233362783825155, 0.006623336278382519, 0.006623336278382523, 0.006623336278382524, 0.006623336278382536, 0.008998412140339088, 0.01085432073005765, 0.012633625449282858, 0.015920012531532787, 0.016493805746872904, 0.017751866931122694, 0.023253187723063097, 0.02829497379038809, 0.03319391499592171, 0.03750662500717189, 0.04661786613339197, 0.06057472920441431, 0.12498247550551213, 0.4503274673784262]",0.30346875920649774
scaffold,Modern-augmented,clintox,classification,32,within_unit_rank,15,32,26.3426829258812,20.80046082993159,-0.006755626824447242,0.6070683700714133,"[0.018970886564731636, 0.01897088656473165, 0.018970886564731653, 0.018970886564731657, 0.018970886564731664, 0.018970886564731664, 0.01897088656473167, 0.01897088656473167, 0.018970886564731674, 0.018970886564731674, 0.018970886564731674, 0.018970886564731677, 0.018970886564731677, 0.01897088656473168, 0.01897088656473168, 0.018970886564731688, 0.01897088656473169, 0.018970886564731698, 0.021411096975587622, 0.023236376456340798, 0.02537251672296559, 0.027216143886760483, 0.02989969126022994, 0.03120460382082971, 0.03390483776921338, 0.04040914507773684, 0.04336683872511091, 0.049358024006494194, 0.06215380497191557, 0.06913720176643934, 0.07610413475310583, 0.12574962564209985]",0.8232088414337875
scaffold,Modern-augmented,esol,regression,4,raw,15,4,3.40629911964654,3.084469945567605,0.01324539076118252,0.3145427104133964,"[0.07863870251171676, 0.16190719637510056, 0.33836546957739505, 0.42108863153578757]",0.851574779911635
scaffold,Modern-augmented,esol,regression,4,row_centred,15,4,3.398841120012477,3.005571935433759,-0.18343825250911677,0.40210424725436944,"[0.10052606181359228, 0.1439742677574075, 0.28694393715605415, 0.4685557332729461]",0.8497102800031192
scaffold,Modern-augmented,esol,regression,4,shared_morgan_linear_relative,15,4,2.1191661567684936,1.734680219167176,0.5908289238141423,0.16017960751554294,"[0.08961995587066461, 0.17765851183768352, 0.7327215322916518]",0.5297915391921234
scaffold,Modern-augmented,esol,regression,4,fixed_morgan_rf_relative,15,4,3.277662661652488,2.8848602908204604,0.26127844598871663,0.2696975987541751,"[0.06757493710965493, 0.1629478468412252, 0.2860692841268247, 0.48340793192229514]",0.819415665413122
scaffold,Modern-augmented,esol,regression,4,registry_median_relative,15,4,2.791115646894694,2.63192815986454,-0.046208804020201215,0.46572194396200167,"[0.1825241878009255, 0.329677329613458, 0.4877984825856166]",0.6977789117236735
scaffold,Modern-augmented,esol,regression,4,within_unit_rank,15,4,3.7341891553904616,3.471772420360151,-0.04932541018848026,0.6939438785531641,"[0.173485969638291, 0.19287025889114282, 0.21684993914146877, 0.41679383232909745]",0.9335472888476154
scaffold,Modern-augmented,esol,regression,8,raw,15,8,5.574495840720137,4.41398255697714,0.042275797893610925,0.26755500408393273,"[0.03344437551049155, 0.0334443755104916, 0.0335740439713303, 0.06844057281723548, 0.08563517774599234, 0.13134905222223334, 0.25532895370272257, 0.3587834485195029]",0.6968119800900171
scaffold,Modern-augmented,esol,regression,8,row_centred,15,8,4.781845514005473,3.6175919754448853,-0.05669709871146251,0.2599279327413603,"[0.03249099159267, 0.032490991592670035, 0.03253207112088502, 0.03573193107663122, 0.045081727350538135, 0.11058700403191946, 0.30605754310155164, 0.4050277401331345]",0.5977306892506842
