design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,nominal_candidate_count,budget_seconds,budget_utilization,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap,paired_homogeneous_best_gain,homogeneous_normalized_selected_gain,homogeneous_normalized_oracle_opportunity,homogeneous_normalized_cross_fitted_gap,homogeneous_denominator_valid
equal_budget_from_K32,Classical multiview,bbbp,classification,11,2,32,31,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7658102907133626,0.913268856603184,0.913268856603184,0.14745856588982142,0.14745856588982142,0.0,0.14745856588982142,0.0,1,1.0,1,1.0,0.12991113533666193,1.0,28.29729110043263,0.005211048837376768,18.759775814556367,1.0,32,29.535682900284883,0.9580713334432397,rdkit2d__extra_trees,0.905585616292446,-0.007683240310737971,0.1191825373155524,1.2372497616777893,1.2372497616777893,-0.06446615824594773,True
equal_budget_from_K16,Classical multiview,bbbp,classification,11,3,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__lightgbm,0.8544578740506517,0.9315582611779308,0.936692869174621,0.08223499512396937,0.07710038712727918,0.005134607996690188,0.08223499512396937,0.06243823555759104,1,1.0,3,0.3333333333333333,0.22121526621526622,0.1439654146444247,11.032475200132465,0.006988494034988036,25.158578525956933,0.9375617644416497,16,12.227592300332613,0.9022606355490247,rdkit2d__extra_trees,0.9315582611779308,0.0,0.06662430922899598,1.1572410734087406,1.2343091594588624,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,11,3,32,31,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.8544578740506517,0.9422485889062916,0.9422485889062916,0.08779071485563994,0.08779071485563994,0.0,0.08779071485563994,0.0,1,1.0,1,1.0,0.12991113533666193,1.0,29.417917700018734,0.0029842599925277522,10.743335973099908,1.0,32,29.535682900284883,0.9960127822111399,rdkit2d__extra_trees,0.9315582611779308,-0.01069032772836076,0.06662430922899598,1.3176979374584195,1.3176979374584195,-0.16045686404967868,True
equal_budget_from_K16,Classical multiview,bbbp,classification,23,1,16,16,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8056371922650994,0.9404123008774172,0.9411363829968482,0.13549919073174876,0.13477510861231778,0.0007240821194309799,0.13549919073174876,0.005343811394852682,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,11.875255900144111,0.011349238260262014,40.857257736943254,0.9946561886051078,16,12.227592300332613,0.9711851367354701,multiview__extra_trees,0.9411363829968482,0.0007240821194309799,0.11291421756538,1.1936061863447782,1.2000188608072453,0.006412674462467219,True
equal_budget_from_K32,Classical multiview,bbbp,classification,23,1,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8056371922650994,0.9404123008774172,0.9411363829968482,0.13549919073174876,0.13477510861231778,0.0007240821194309799,0.13549919073174876,0.005343811394852682,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,28.586673400364816,0.004714613229904457,16.972607627656043,0.9946561886051078,32,29.535682900284883,0.9678690517119917,multiview__extra_trees,0.9411363829968482,0.0007240821194309799,0.11291421756538,1.1936061863447782,1.2000188608072453,0.006412674462467219,True
equal_budget_from_K16,Classical multiview,bbbp,classification,23,2,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,rdkit2d__extra_trees,0.8120517342739565,0.9019106407995297,0.9019106407995297,0.08985890652557316,0.08985890652557316,0.0,0.10709141681363898,0.0,1,1.0,1,1.0,0.22121526621526622,1.0,10.717662400275001,0.008384188936877457,30.183080172758846,1.0,16,12.227592300332613,0.8765145367157409,rdkit2d__extra_trees,0.9019106407995297,0.0,0.08032039976484429,1.118755718206769,1.118755718206769,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,23,2,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,rdkit2d__extra_trees,0.8120517342739565,0.9019106407995297,0.9019106407995297,0.08985890652557316,0.08985890652557316,0.0,0.10709141681363898,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,29.22787360032089,0.0030744250421483486,11.067930151734055,1.0,32,29.535682900284883,0.9895783923126753,multiview__extra_trees,0.8953850676072896,-0.006525573192240008,0.08032039976484429,1.118755718206769,1.118755718206769,-0.08124428179323143,True
equal_budget_from_K16,Classical multiview,bbbp,classification,23,3,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7573602794411178,0.8963096534204319,0.9041689348575576,0.14680865541643973,0.13894937397931406,0.007859281437125665,0.14680865541643973,0.05353418308190597,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,11.98770120012341,0.011590994108018275,41.72757878886579,0.9464658169177294,16,12.227592300332613,0.9803811662740278,multiview__extra_trees,0.8963096534204319,0.0,0.12655371076029753,1.0979478447889597,1.160050183708217,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,23,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7573602794411178,0.8963096534204319,0.9041689348575576,0.14680865541643973,0.13894937397931406,0.007859281437125665,0.14680865541643973,0.05353418308190597,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,29.07492530014133,0.004779010523498701,17.204437884595325,0.9464658169177294,32,29.535682900284883,0.984399967940504,multiview__extra_trees,0.8963096534204319,0.0,0.12655371076029753,1.0979478447889597,1.160050183708217,0.0,True
equal_budget_from_K16,Classical multiview,bbbp,classification,37,1,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8146567891972993,0.9393848462115528,0.9427700675168792,0.12811327831957986,0.12472805701425349,0.003385221305326369,0.12811327831957986,0.026423656858233512,1,1.0,2,0.5,0.22121526621526622,0.3579740609833185,11.093263599846978,0.011243585432872433,40.47690755834076,0.9735763431415603,16,12.227592300332613,0.907232047599855,rdkit2d__extra_trees,0.9393848462115528,0.0,0.1125375093773443,1.1083243063078074,1.1384051329055913,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,37,1,32,31,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest,0.8146567891972993,0.9413259564891222,0.9427700675168792,0.12811327831957986,0.12666916729182287,0.001444111027756989,0.12811327831957986,0.011272141706836722,1,1.0,3,0.3333333333333333,0.12991113533666193,0.23379473782299373,28.56729639938567,0.004434062135979618,15.962623689526623,0.9887278582930753,32,29.535682900284883,0.967212997777347,rdkit2d__extra_trees,0.9393848462115528,-0.00194111027756938,0.1125375093773443,1.125572868927589,1.1384051329055913,-0.017248562619781582,True
equal_budget_from_K16,Classical multiview,bbbp,classification,37,2,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7857508835769705,0.9188259405650708,0.9188259405650708,0.1330750569881003,0.1330750569881003,0.0,0.1330750569881003,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.66642950027017,0.0114066653370698,41.06399521345128,1.0,16,12.227592300332613,0.9541068440720599,rdkit2d__extra_trees,0.915971307275655,-0.00285463328941582,0.10962628353932702,1.2138973674170148,1.2138973674170148,-0.026039679511636066,True
equal_budget_from_K32,Classical multiview,bbbp,classification,37,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.7857508835769705,0.9188259405650708,0.91928602798168,0.13353514440470948,0.1330750569881003,0.0004600874166091895,0.13353514440470948,0.003445440664004837,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,27.696798700315412,0.004804708963949138,17.296952270216895,0.9965545593359694,32,29.535682900284883,0.9377402511335963,rdkit2d__extra_trees,0.915971307275655,-0.00285463328941582,0.10962628353932702,1.2138973674170148,1.2180942388401361,-0.026039679511636066,True
equal_budget_from_K16,Classical multiview,bbbp,classification,37,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7781485613171257,0.8772311124788428,0.892449799969226,0.11430123865210029,0.09908255116171705,0.015218687490383243,0.11430123865210029,0.13314542930345097,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,11.697713900124654,0.008470249145062541,30.492896922225146,0.8668545706953842,16,12.227592300332613,0.956665352655441,rdkit2d__extra_trees,0.8901994537621173,0.01296834128327451,0.09520695491614106,1.040707070707068,1.2005555555555538,0.13621212121212273,True
equal_budget_from_K32,Classical multiview,bbbp,classification,37,3,32,32,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7781485613171257,0.8772311124788428,0.892449799969226,0.11430123865210029,0.09908255116171705,0.015218687490383243,0.11430123865210029,0.13314542930345097,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,27.46995670016622,0.0036069423859382164,12.98499258937758,0.8668545706953842,32,29.535682900284883,0.9300599817822822,rdkit2d__extra_trees,0.8901994537621173,0.01296834128327451,0.09520695491614106,1.040707070707068,1.2005555555555538,0.13621212121212273,True
equal_budget_from_K16,Classical multiview,bbbp,classification,53,1,16,16,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7475405092592593,0.8756162122770919,0.8822713048696845,0.13473079561042522,0.12807570301783255,0.006655092592592671,0.13473079561042522,0.049395482023178346,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,11.650470100052187,0.010993178980585414,39.575444330107494,0.9506045179764551,16,12.227592300332613,0.952801648427162,multiview__extra_trees,0.8756162122770919,0.0,0.10199116941015085,1.2557528632972572,1.3210045182305352,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,53,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7475405092592593,0.8756162122770919,0.8822713048696845,0.13473079561042522,0.12807570301783255,0.006655092592592671,0.13473079561042522,0.049395482023178346,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,27.312655800487846,0.004689243841880251,16.881277830768905,0.9506045179764551,32,29.535682900284883,0.9247341899186088,multiview__extra_trees,0.8756162122770919,0.0,0.10199116941015085,1.2557528632972572,1.3210045182305352,0.0,True
equal_budget_from_K16,Classical multiview,bbbp,classification,53,2,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.7925330678424121,0.925686246622102,0.9267813966718816,0.13424832882946958,0.1331531787796899,0.0010951500497796696,0.13424832882946958,0.008157643818141217,1,1.0,3,0.3333333333333333,0.22121526621526622,0.1439654146444247,10.939244500594212,0.012172063506986897,43.819428625152824,0.9918423561817981,16,12.227592300332613,0.894636019251038,rdkit2d__extra_trees,0.925686246622102,0.0,0.12002560091025472,1.1093731484773062,1.118497452304775,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,53,2,32,31,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7925330678424121,0.9358981652680984,0.9358981652680984,0.14336509742568637,0.14336509742568637,0.0,0.14336509742568637,0.0,1,1.0,1,1.0,0.12991113533666193,1.0,27.950283700425643,0.005129289525726822,18.465442292616558,1.0,32,29.535682900284883,0.9463225819016378,multiview__extra_trees,0.9358981652680984,0.0,0.12002560091025472,1.1944543192321362,1.1944543192321362,0.0,True
equal_budget_from_K16,Classical multiview,bbbp,classification,53,3,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8135202623073242,0.919989265002742,0.9210802674414532,0.107560005134129,0.10646900269541781,0.001091002438711186,0.107560005134129,0.010143198090596462,1,1.0,2,0.5,0.22121526621526622,0.3579740609833185,10.680096200318074,0.00996891794778468,35.88810461202485,0.9898568019093092,16,12.227592300332613,0.8734422883912768,rdkit2d__extra_trees,0.919989265002742,0.0,0.06473670085529937,1.6446467195385694,1.6614996395097281,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,53,3,32,30,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8135202623073242,0.919989265002742,0.9210802674414532,0.107560005134129,0.10646900269541781,0.001091002438711186,0.107560005134129,0.010143198090596462,0,-0.11111111111111112,5,0.2,0.13316623769734637,0.0771010142995777,28.469381500501186,0.0037397722424543536,13.463180072835675,0.9898568019093092,32,29.535682900284883,0.9638978586212608,multiview__extra_trees,0.9187874120488676,-0.0012018529538744271,0.06473670085529937,1.6446467195385694,1.6614996395097281,-0.01856524873828264,True
equal_budget_from_K16,Classical multiview,bbbp,classification,71,1,16,15,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,rdkit2d__extra_trees,0.7843766484965711,0.94543696149112,0.94543696149112,0.16106031299454893,0.16106031299454893,0.0,0.16106031299454893,0.0,1,1.0,1,1.0,0.22121526621526622,1.0,11.343481500458436,0.01419849038304861,51.114565378974994,1.0,16,12.227592300332613,0.927695430289238,rdkit2d__extra_trees,0.94543696149112,0.0,0.14023210831721478,1.148526645768024,1.148526645768024,0.0,True
equal_budget_from_K32,Classical multiview,bbbp,classification,71,1,32,28,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest_alt,0.7843766484965711,0.93519430279585,0.9477228767364164,0.16334622823984535,0.15081765429927896,0.01252857394056639,0.16334622823984535,0.07669949943437734,0,-0.11999999999999998,4,0.25,0.14025610853451315,0.1276471895350388,28.843914200318977,0.005228751314813269,18.823504733327766,0.9233005005651531,32,29.535682900284883,0.9765785439157991,multiview__extra_trees,0.93519430279585,0.0,0.14023210831721478,1.0754858934169267,1.1648275862068966,0.0,True
equal_budget_from_K16,Classical multiview,bbbp,classification,71,2,16,15,shared_morgan_linear,maccs__extra_trees,maccs,extra_trees,rdkit2d__extra_trees,0.8009505075793008,0.90157913560208,0.930892184104102,0.12994167652480126,0.10062862802277928,0.029313048502021988,0.12994167652480126,0.2255861959438516,1,1.0,2,0.5,0.22121526621526622,0.3579740609833185,10.881558999826664,0.009247629684715418,33.291466864975504,0.7744138040544123,16,12.227592300332613,0.889918369254973,rdkit2d__extra_trees,0.930892184104102,0.029313048502021988,0.08390189551294391,1.1993606033281436,1.548733502746128,0.3493728994179844,True
equal_budget_from_K32,Classical multiview,bbbp,classification,71,2,32,31,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.8009505075793008,0.9227557842031416,0.930892184104102,0.12994167652480126,0.12180527662384089,0.008136399900960378,0.12994167652480126,0.06261578362308425,1,1.0,3,0.3333333333333333,0.12991113533666193,0.23379473782299373,29.333135699562263,0.004152480589576333,14.948930122474799,0.9373842163764339,32,29.535682900284883,0.9931422882143461,multiview__extra_trees,0.9227557842031416,0.0,0.08390189551294391,1.4517583408476087,1.548733502746128,0.0,True
equal_budget_from_K16,Classical multiview,bbbp,classification,71,3,16,16,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8106386367255933,0.8792960662525882,0.8864588310240483,0.07582019429845499,0.06865742952699483,0.007162764771460162,0.07582019429845499,0.09447040907295128,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,11.319634700368622,0.006065339681390868,21.835222853007124,0.9055295909258028,16,12.227592300332613,0.9257451853428829,multiview__extra_trees,0.8864588310240483,0.007162764771460162,0.07176301958910658,0.9567243675099874,1.0565357301375913,0.09981136262760394,True
equal_budget_from_K32,Classical multiview,bbbp,classification,71,3,32,32,shared_morgan_linear,multiview__lightgbm_alt,multiview,lightgbm_alt,multiview__extra_trees,0.8106386367255933,0.8658305462653288,0.8864588310240483,0.07582019429845499,0.05519190953973552,0.020628284758719473,0.07582019429845499,0.27206847660198824,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,29.535682900284883,0.0018686518854521955,6.727146787627904,0.7279315233944235,32,29.535682900284883,1.0,multiview__extra_trees,0.8864588310240483,0.020628284758719473,0.07545787545787541,0.7314267623469809,1.004801604052341,0.2733748417053602,True
equal_budget_from_K16,Classical multiview,clintox,classification,11,1,16,15,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.728711190975342,0.9384546271338724,0.9384546271338724,0.20974343615853042,0.20974343615853042,0.0,0.20974343615853042,0.0,1,1.0,1,1.0,0.22121526621526622,1.0,10.283580500050446,0.02039595412876882,73.42543486356776,1.0,16,12.265518199419601,0.838413863389568,multiview__lightgbm,0.9384546271338724,0.0,0.1309773385245082,1.601371951219513,1.601371951219513,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,11,1,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,multiview__lightgbm,0.728711190975342,0.934261755016472,0.9384546271338724,0.20974343615853042,0.20555056404113003,0.004192872117400381,0.20974343615853042,0.019990480723369532,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,39.07615680037998,0.005260255380056497,18.936919368203387,0.9800095192765351,32,39.779335000377614,0.9823230277733159,multiview__lightgbm,0.9384546271338724,0.004192872117400381,0.1309773385245082,1.569359756097562,1.601371951219513,0.032012195121950957,True
equal_budget_from_K16,Classical multiview,clintox,classification,11,2,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.757703271345188,0.8899653861816208,0.8899653861816208,0.1322621148364328,0.1322621148364328,0.0,0.1322621148364328,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,10.756867600022813,0.01229559754329897,44.2641511558763,1.0,16,12.265518199419601,0.8770006635783087,multiview__lightgbm,0.8899653861816208,0.0,0.056671643817021944,2.3338323353293386,2.3338323353293386,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,11,2,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,multiview__lightgbm,0.757703271345188,0.879937559386453,0.8899653861816208,0.1322621148364328,0.12223428804126502,0.010027826795167782,0.1322621148364328,0.07581783194298136,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,35.079131900391076,0.003484530015975176,12.544308057510632,0.9241821680564454,32,39.779335000377614,0.8818430951663239,multiview__lightgbm,0.8899653861816208,0.010027826795167782,0.07353739649789603,1.662205814490077,1.7985694508537153,0.1363636363636383,True
equal_budget_from_K16,Classical multiview,clintox,classification,11,3,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.704719387755102,0.9451530612244898,0.9451530612244898,0.24043367346938782,0.24043367346938782,0.0,0.24043367346938782,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,12.024959600064903,0.01999455145513255,71.98038523847717,1.0,16,12.265518199419601,0.980387408388006,multiview__lightgbm,0.9451530612244898,0.0,0.16797760770975056,1.4313435983969631,1.4313435983969631,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,11,3,32,32,shared_morgan_linear,multiview__xgboost,multiview,xgboost,multiview__lightgbm,0.704719387755102,0.926516439909297,0.9451530612244898,0.24043367346938782,0.22179705215419498,0.018636621315192836,0.24043367346938782,0.07751252578806583,0,-0.10344827586206896,4,0.25,0.12682797485739125,0.1410627248651169,39.779335000377614,0.005575685268546835,20.072466966768605,0.9224874742116118,32,39.779335000377614,1.0,multiview__lightgbm,0.9451530612244898,0.018636621315192836,0.17180413832199548,1.2909878325427921,1.3994638069705096,0.10847597442771759,True
equal_budget_from_K16,Classical multiview,clintox,classification,23,1,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7234033359260219,0.908348457350272,0.908348457350272,0.18494512142425013,0.18494512142425013,0.0,0.18494512142425013,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.352154899621382,0.016291631241784624,58.649872470424654,1.0,16,12.265518199419601,0.9255340634657051,multiview__lightgbm,0.908348457350272,0.0,0.146400483968542,1.263282172373081,1.263282172373081,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,23,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__xgboost,0.7234033359260219,0.908348457350272,0.9138795264022124,0.19047619047619047,0.18494512142425013,0.0055310690519403405,0.19047619047619047,0.029038112522534337,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,34.649347199709155,0.005337622101746336,19.21543956628681,0.9709618874773132,32,39.779335000377614,0.8710388748172949,multiview__lightgbm,0.908348457350272,0.0,0.1553020482240084,1.1908736783528084,1.2264885920979403,0.0,True
equal_budget_from_K16,Classical multiview,clintox,classification,23,2,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7976819248826291,0.9229460093896714,0.9229460093896714,0.1252640845070423,0.1252640845070423,0.0,0.12954812206572774,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.738473300240003,0.01067124159190967,38.416469730874816,1.0,16,12.265518199419601,0.9570303601844936,multiview__lightgbm,0.9229460093896714,0.0,0.05733568075117368,2.1847492323439117,2.1847492323439117,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,23,2,32,31,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7976819248826291,0.9229460093896714,0.9229460093896714,0.1252640845070423,0.1252640845070423,0.0,0.12954812206572774,0.0,1,1.0,1,1.0,0.12991113533666193,1.0,38.521723299869336,0.0032517777964379694,11.706400067176691,1.0,32,39.779335000377614,0.9683853010489909,multiview__lightgbm,0.9229460093896714,0.0,0.06710680751173714,1.8666375163970257,1.8666375163970257,0.0,True
equal_budget_from_K16,Classical multiview,clintox,classification,23,3,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.6748254743243822,0.9207888988821792,0.9207888988821792,0.24596342455779696,0.24596342455779696,0.0,0.24596342455779696,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,11.513841499399858,0.021362411890993763,76.90468280757754,1.0,16,12.265518199419601,0.9387162704584864,multiview__lightgbm,0.9207888988821792,0.0,0.16741616343312338,1.4691737017139945,1.4691737017139945,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,23,3,32,32,shared_morgan_linear,multiview__lightgbm_alt,multiview,lightgbm_alt,maccs__xgboost,0.6748254743243822,0.9181335389095892,0.9245577969077904,0.24973232258340816,0.24330806458520693,0.006424257998201233,0.24973232258340816,0.025724575544400618,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,37.9520782995387,0.006410928610151089,23.07934299654392,0.9742754244554964,32,39.779335000377614,0.9540651772881178,multiview__lightgbm,0.9207888988821792,0.0026553599725900323,0.1700715234057132,1.4306220095693782,1.4683958700579203,0.015613195668598517,True
equal_budget_from_K16,Classical multiview,clintox,classification,37,1,16,16,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7705254515599343,0.91776135741653,0.91776135741653,0.14723590585659563,0.14723590585659563,0.0,0.14723590585659563,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,10.69252330000745,0.013769986908187804,49.57195286947609,1.0,16,12.265518199419601,0.8717547131855722,multiview__lightgbm,0.91776135741653,0.0,0.08666301769750051,1.698947368421053,1.698947368421053,0.0,True
equal_budget_from_K32,Classical multiview,clintox,classification,37,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm_alt,0.7705254515599343,0.91776135741653,0.9347290640394088,0.16420361247947446,0.14723590585659563,0.01696770662287883,0.16420361247947446,0.10333333333270284,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,27.58751889981795,0.005337047756678374,19.213371924042143,0.8966666666666678,32,39.779335000377614,0.6935138282114588,multiview__lightgbm,0.91776135741653,0.0,0.10819193577814268,1.360876897133222,1.5177065767284983,0.0,True
