task,seed,outer_fold,left_outer_utility,left_representation,left_family,right_outer_utility,right_representation,right_family,full_utility_max,full_utility_min,full_utility_range,raw_utility_gain,normalized_utility_gain,comparison
tdc_hia_hou,71,1,0.9821882951653944,multiview,lightgbm,0.9940627650551316,multiview,random_forest,0.9940627650551316,0.931297709923664,0.06276505513146757,-0.011874469889737171,-0.1891891891891902,validation-best gain vs one-SE in full pool
tdc_hia_hou,71,2,0.9238191244239632,multiview,lightgbm,0.9238191244239632,multiview,lightgbm,0.9704781105990784,0.7292626728110598,0.24121543778801857,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_hia_hou,71,3,0.9675751879699248,multiview,linear,0.9588815789473684,maccs,linear,0.9896616541353384,0.8980263157894737,0.09163533834586468,0.008693609022556448,0.09487179487179546,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,11,1,0.9172540063787062,multiview,lightgbm,0.9233570894200104,rdkit2d,lightgbm,0.9315667204787969,0.8129503484663542,0.11861637201244268,-0.006103083041304136,-0.05145228215767661,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,11,2,0.9243175181504004,rdkit2d,lightgbm,0.881908538055563,multiview,linear,0.9295684089265142,0.8197015565140515,0.10986685241246263,0.0424089800948374,0.38600341380151143,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,11,3,0.91905325443787,multiview,random_forest,0.91905325443787,multiview,random_forest,0.9263165680473372,0.8645266272189349,0.06178994082840228,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,23,1,0.9378306878306878,rdkit2d,random_forest,0.9364550264550264,rdkit2d,lightgbm,0.937910052910053,0.7426190476190476,0.1952910052910054,0.0013756613756613634,0.007044161473855256,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,23,2,0.9242635492635491,rdkit2d,lightgbm,0.9242635492635491,rdkit2d,lightgbm,0.9307521807521808,0.8711032461032461,0.059648934648934726,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,23,3,0.9412590216519646,multiview,random_forest,0.9060745789895752,morgan512,lightgbm,0.9478748997594226,0.831361935311414,0.11651296444800863,0.035184442662389404,0.3019787783194693,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,37,1,0.9450153711023276,multiview,random_forest,0.9037037037037036,multiview,linear,0.9450153711023276,0.8637973942321768,0.08121797687015075,0.04131166739862402,0.5086517664023086,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,37,2,0.9665345181134656,multiview,random_forest,0.9658783321941216,rdkit2d,lightgbm,0.9665345181134656,0.8705126452494873,0.09602187286397823,0.0006561859193440212,0.006833712984056819,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,37,3,0.8974699374699374,rdkit2d,lightgbm,0.8974699374699374,rdkit2d,lightgbm,0.9151322751322752,0.8242039442039442,0.09092833092833108,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,53,1,0.9280906593406594,rdkit2d,random_forest,0.9371222527472528,multiview,random_forest,0.9393887362637362,0.7999656593406593,0.13942307692307687,-0.00903159340659343,-0.0647783251231529,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,53,2,0.9372468659594986,multiview,lightgbm,0.9445515911282548,multiview,random_forest,0.9454194792671166,0.8659594985535197,0.07945998071359683,-0.007304725168756243,-0.09192961165048825,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,53,3,0.9194972347913524,multiview,random_forest,0.9128205128205128,rdkit2d,random_forest,0.9244243338360986,0.8414680744092509,0.0829562594268477,0.006676721970839572,0.0804848484848479,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,71,1,0.9420068422625968,rdkit2d,random_forest,0.9420068422625968,rdkit2d,random_forest,0.9420068422625968,0.8637526156707742,0.07825422659182257,0.0,0.0,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,71,2,0.924069328777849,rdkit2d,lightgbm,0.9301373763257172,multiview,lightgbm,0.9336429639120224,0.8032066339241226,0.13043632998789978,-0.006068047547868272,-0.04652114597544402,validation-best gain vs one-SE in full pool
tdc_pgp_broccatelli,71,3,0.9407405439864004,rdkit2d,random_forest,0.9407405439864004,rdkit2d,random_forest,0.9517371440713982,0.836644708882278,0.11509243518912016,0.0,0.0,validation-best gain vs one-SE in full pool
bbbp,11,1,0.8727820731227887,rdkit2d,random_forest,0.8727820731227887,rdkit2d,random_forest,0.8776132442231249,0.7910016162145633,0.08661162800856159,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,11,2,0.8939116356354649,multiview,random_forest,0.8939116356354649,multiview,random_forest,0.8988255009728318,0.7658102907133626,0.13301521025946916,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,11,3,0.9349788705339992,multiview,random_forest,0.9349788705339992,multiview,random_forest,0.936692869174621,0.8544578740506517,0.08223499512396937,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,23,1,0.9393048811653462,multiview,random_forest,0.9393048811653462,multiview,random_forest,0.9393048811653462,0.8056371922650994,0.13366768890024672,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,23,2,0.8844356261022929,rdkit2d,random_forest,0.8564006466784245,maccs,random_forest,0.8882716049382717,0.7948192239858907,0.09345238095238106,0.028034979423868345,0.2999921365101832,validation-best gain vs risk-adjusted in full pool
bbbp,23,3,0.8884730538922155,multiview,random_forest,0.8867265469061876,maccs,random_forest,0.8984360823806932,0.7573602794411178,0.14107580293957533,0.0017465069860279625,0.012379918807026142,validation-best gain vs risk-adjusted in full pool
bbbp,37,1,0.9427700675168792,multiview,random_forest,0.9427700675168792,multiview,random_forest,0.9427700675168792,0.8146567891972993,0.12811327831957986,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,37,2,0.9171947215425476,rdkit2d,random_forest,0.9171947215425476,rdkit2d,random_forest,0.9171947215425476,0.7857508835769705,0.13144383796557702,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,37,3,0.8772311124788428,multiview,random_forest,0.8772311124788428,multiview,random_forest,0.8796112863517465,0.7781485613171257,0.10146272503462073,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,53,1,0.8584158521947874,multiview,random_forest,0.8584158521947874,multiview,random_forest,0.8605699159807956,0.7475405092592593,0.11302940672153627,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,53,2,0.9267813966718816,multiview,random_forest,0.9267813966718816,multiview,random_forest,0.9267813966718816,0.7925330678424121,0.13424832882946958,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,53,3,0.9210802674414532,multiview,random_forest,0.9135249296974364,multiview,lightgbm,0.9210802674414532,0.8135202623073242,0.107560005134129,0.0075553377440168434,0.07024300282056718,validation-best gain vs risk-adjusted in full pool
bbbp,71,1,0.943748901002286,multiview,random_forest,0.943748901002286,multiview,random_forest,0.943748901002286,0.7843766484965711,0.15937225250571496,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,71,2,0.8785454895595477,maccs,lightgbm,0.8785454895595477,maccs,lightgbm,0.919763954991884,0.8009505075793008,0.11881344741258326,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bbbp,71,3,0.8610606784519828,multiview,lightgbm,0.8610606784519828,multiview,lightgbm,0.8784838350055741,0.8106386367255933,0.06784519827998081,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,11,1,0.8816717273954117,multiview,random_forest,0.8784075573549258,rdkit2d,random_forest,0.8824477058029689,0.7821524966261809,0.10029520917678802,0.0032641700404858476,0.032545622739887516,validation-best gain vs risk-adjusted in full pool
bace,11,2,0.8775444960592934,rdkit2d,random_forest,0.8775444960592934,rdkit2d,random_forest,0.8910172764758078,0.8114006472154079,0.07961662926039981,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,11,3,0.8579070201643016,rdkit2d,random_forest,0.8579070201643016,rdkit2d,random_forest,0.8802744585511575,0.7838125466766244,0.09646191187453312,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,23,1,0.9003019844693702,multiview,random_forest,0.8815358067299396,morgan512,random_forest,0.901926948518838,0.7992953695714697,0.1026315789473683,0.018766177739430567,0.18284993694829807,validation-best gain vs risk-adjusted in full pool
bace,23,2,0.8404417552144825,morgan512,random_forest,0.8404417552144825,morgan512,random_forest,0.8444571526957891,0.7086469401810311,0.135810212514758,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,23,3,0.8777954867435743,multiview,random_forest,0.8777954867435743,multiview,random_forest,0.8879781420765027,0.8112540477636107,0.07672409431289207,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,37,1,0.8333333333333334,multiview,random_forest,0.8333333333333334,multiview,random_forest,0.8430230034722221,0.7952365451388889,0.04778645833333328,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,37,2,0.8976628091672338,multiview,random_forest,0.8976628091672338,multiview,random_forest,0.9004829978281305,0.7409100240958647,0.15957297373226575,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,37,3,0.8747678356822901,morgan512,random_forest,0.8753050001820897,rdkit2d,random_forest,0.8809497796715103,0.7804362868276339,0.10051349284387645,-0.0005371644997995695,-0.005344202898549406,validation-best gain vs risk-adjusted in full pool
bace,53,1,0.8931905594405595,morgan512,random_forest,0.8931905594405595,morgan512,random_forest,0.8931905594405595,0.7990297202797202,0.09416083916083928,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,53,2,0.9002151585271789,multiview,random_forest,0.9002151585271789,multiview,random_forest,0.9002151585271789,0.7750223277716883,0.1251928307554906,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,53,3,0.8545841150719199,multiview,random_forest,0.8333458411507192,multiview,lightgbm,0.8591619762351469,0.7707442151344589,0.088417761100688,0.0212382739212007,0.24020370632338306,validation-best gain vs risk-adjusted in full pool
bace,71,1,0.8868562510837523,multiview,random_forest,0.8868562510837523,multiview,random_forest,0.889187522879217,0.7991252914089745,0.0900622314702425,0.0,0.0,validation-best gain vs risk-adjusted in full pool
bace,71,2,0.8783389450056117,multiview,random_forest,0.8669640852974186,rdkit2d,random_forest,0.8783389450056117,0.7420482603815938,0.13629068462401794,0.011374859708193075,0.08346028739654984,validation-best gain vs risk-adjusted in full pool
bace,71,3,0.8709874686716791,multiview,random_forest,0.8628571428571429,rdkit2d,random_forest,0.8709874686716791,0.7570726817042608,0.1139147869674183,0.00813032581453621,0.07137199683182159,validation-best gain vs risk-adjusted in full pool
clintox,11,1,0.9384546271338724,multiview,lightgbm,0.9384546271338724,multiview,lightgbm,0.9384546271338724,0.728711190975342,0.20974343615853042,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,11,2,0.8899653861816208,multiview,lightgbm,0.8899653861816208,multiview,lightgbm,0.8899653861816208,0.757703271345188,0.1322621148364328,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,11,3,0.9451530612244898,multiview,lightgbm,0.9451530612244898,multiview,lightgbm,0.9451530612244898,0.704719387755102,0.24043367346938782,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,23,1,0.908348457350272,multiview,lightgbm,0.908348457350272,multiview,lightgbm,0.908348457350272,0.7234033359260219,0.18494512142425013,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,23,2,0.9229460093896714,multiview,lightgbm,0.9229460093896714,multiview,lightgbm,0.9229460093896714,0.7933978873239437,0.12954812206572774,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,23,3,0.9207888988821792,multiview,lightgbm,0.9207888988821792,multiview,lightgbm,0.9207888988821792,0.6748254743243822,0.24596342455779696,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,37,1,0.91776135741653,multiview,lightgbm,0.91776135741653,multiview,lightgbm,0.91776135741653,0.7705254515599343,0.14723590585659563,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,37,2,0.9318347953216374,multiview,lightgbm,0.9318347953216374,multiview,lightgbm,0.9318347953216374,0.7673611111111112,0.16447368421052622,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,37,3,0.893110314615691,multiview,lightgbm,0.893110314615691,multiview,lightgbm,0.9166865790521704,0.7428514536041418,0.1738351254480286,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,53,1,0.921254247760272,multiview,lightgbm,0.921254247760272,multiview,lightgbm,0.921254247760272,0.7511275872721657,0.17012666048810632,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,53,2,0.9452088152928284,multiview,lightgbm,0.9452088152928284,multiview,lightgbm,0.9452088152928284,0.7175615893502171,0.22764722594261133,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,53,3,0.8395614035087718,maccs,lightgbm,0.8395614035087718,maccs,lightgbm,0.8999999999999999,0.6575438596491228,0.24245614035087715,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,71,1,0.8803033306899287,multiview,lightgbm,0.8803033306899287,multiview,lightgbm,0.8984932593180016,0.7467287866772404,0.1517644726407612,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,71,2,0.9000644745325597,maccs,lightgbm,0.9000644745325597,maccs,lightgbm,0.9111460348162476,0.7267085751128304,0.18443745970341718,0.0,0.0,validation-best gain vs risk-adjusted in full pool
clintox,71,3,0.9330894032221466,multiview,lightgbm,0.9330894032221466,multiview,lightgbm,0.9330894032221466,0.7510494667574313,0.18203993646471528,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,11,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,11,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,11,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7763587123477073,-3.6631839360178273,2.88682522367012,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,23,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,23,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,23,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7665905456085125,-3.6631839360178273,2.896593390409315,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,37,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,37,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,37,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7649303710816613,-3.6631839360178273,2.898253564936166,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,53,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,53,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,53,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7707067884377828,-3.6631839360178273,2.8924771475800446,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,71,1,-0.695818331022376,rdkit2d,lightgbm,-0.695818331022376,rdkit2d,lightgbm,-0.6715642518967673,-2.565254914196176,1.8936906622994087,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,71,2,-0.8743298920117457,multiview,lightgbm,-0.8743298920117457,multiview,lightgbm,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,0.0,0.0,validation-best gain vs risk-adjusted in full pool
esol,71,3,-0.7917219743566842,rdkit2d,lightgbm,-0.7917219743566842,rdkit2d,lightgbm,-0.7650971541261676,-3.6631839360178273,2.8980867818916596,0.0,0.0,validation-best gain vs risk-adjusted in full pool
