endpoint,repeat,repeat_seed,outer_fold,pool_size,signal_correlation,simulation_replicates,top3_hit,chance_adjusted_hit,mrr,fixed_normalized_regret
lipo,5,71,2,16,0.1,500,0.236,0.059692307692307656,0.24100787823287823,0.32099834296323365
lipo,5,71,2,16,0.25,500,0.318,0.16061538461538458,0.2964017066267066,0.26690929553331466
lipo,5,71,2,16,0.5,500,0.48,0.36,0.3922004523254523,0.16518887390473622
lipo,5,71,2,16,0.75,500,0.612,0.5224615384615383,0.48896861471861475,0.08846208277287024
lipo,5,71,2,16,1.0,1,1.0,1.0,1.0,0.0
lipo,5,71,2,32,0.0,500,0.068,-0.028413793103448274,0.11247072104869878,0.45615114225810227
lipo,5,71,2,32,0.1,500,0.132,0.04220689655172413,0.1531763082709744,0.3916738378275715
lipo,5,71,2,32,0.25,500,0.146,0.05765517241379311,0.16838482956410122,0.3194181304802887
lipo,5,71,2,32,0.5,500,0.29,0.21655172413793103,0.271369596546669,0.19854693172863674
lipo,5,71,2,32,0.75,500,0.442,0.38427586206896547,0.37709249036697884,0.10627507806642394
lipo,5,71,2,32,1.0,1,1.0,1.0,1.0,0.0
lipo,5,71,3,4,0.0,500,0.782,0.128,0.5291666666666667,0.15436008020104663
lipo,5,71,3,4,0.1,500,0.76,0.04,0.5236666666666666,0.15015242593729214
lipo,5,71,3,4,0.25,500,0.87,0.48,0.6548333333333333,0.10525331135156855
lipo,5,71,3,4,0.5,500,0.954,0.816,0.7658333333333334,0.06587488438363606
lipo,5,71,3,4,0.75,500,1.0,1.0,0.8996666666666666,0.02705104398739932
lipo,5,71,3,4,1.0,1,1.0,1.0,1.0,0.0
lipo,5,71,3,8,0.0,500,0.386,0.017599999999999994,0.34867619047619053,0.4330064920573003
lipo,5,71,3,8,0.1,500,0.456,0.1296,0.3867761904761905,0.35340397756699415
lipo,5,71,3,8,0.25,500,0.532,0.25120000000000003,0.4342476190476191,0.285760497541366
lipo,5,71,3,8,0.5,500,0.654,0.44639999999999996,0.5012619047619048,0.20680778510457742
lipo,5,71,3,8,0.75,500,0.866,0.7856000000000002,0.6557857142857143,0.06656626403589233
lipo,5,71,3,8,1.0,1,1.0,1.0,1.0,0.0
lipo,5,71,3,16,0.0,500,0.206,0.02276923076923074,0.21885474525474524,0.4122843728180483
lipo,5,71,3,16,0.1,500,0.178,-0.011692307692307726,0.20822708402708406,0.3780901931633209
lipo,5,71,3,16,0.25,500,0.298,0.13599999999999998,0.27907370962370964,0.29140384407059416
lipo,5,71,3,16,0.5,500,0.39,0.24923076923076923,0.3497225829725829,0.17942387494079526
lipo,5,71,3,16,0.75,500,0.53,0.4215384615384615,0.42491469086469086,0.11572744837528416
lipo,5,71,3,16,1.0,1,1.0,1.0,1.0,0.0
lipo,5,71,3,32,0.0,500,0.082,-0.012965517241379301,0.11811341359574257,0.379455967140148
lipo,5,71,3,32,0.1,500,0.114,0.022344827586206904,0.15008314676764709,0.3237126023354084
lipo,5,71,3,32,0.25,500,0.148,0.05986206896551724,0.16755697189281424,0.2325099382457897
lipo,5,71,3,32,0.5,500,0.244,0.16579310344827586,0.23649495272012944,0.13291691726758456
lipo,5,71,3,32,0.75,500,0.31,0.23862068965517239,0.2791486456300483,0.0820794112529586
lipo,5,71,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,1,4,0.0,500,0.742,-0.032,0.5025,0.38282645455612735
tdc_caco2_wang,1,11,1,4,0.1,500,0.78,0.12,0.5553333333333332,0.33824063521368725
tdc_caco2_wang,1,11,1,4,0.25,500,0.852,0.408,0.5893333333333333,0.29711289537104285
tdc_caco2_wang,1,11,1,4,0.5,500,0.92,0.68,0.661,0.20819561612556792
tdc_caco2_wang,1,11,1,4,0.75,500,0.988,0.952,0.7996666666666667,0.11302831270683197
tdc_caco2_wang,1,11,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,1,8,0.0,500,0.362,-0.020799999999999992,0.33754285714285714,0.20274967731744226
tdc_caco2_wang,1,11,1,8,0.1,500,0.374,-0.0016000000000000031,0.35558333333333336,0.16640030950423
tdc_caco2_wang,1,11,1,8,0.25,500,0.496,0.19360000000000002,0.4012833333333333,0.10908769050009778
tdc_caco2_wang,1,11,1,8,0.5,500,0.456,0.1296,0.3934738095238095,0.05962914576866122
tdc_caco2_wang,1,11,1,8,0.75,500,0.554,0.2864,0.4354,0.034725876418790436
tdc_caco2_wang,1,11,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,1,16,0.0,500,0.19,0.0030769230769230422,0.21426203518703518,0.15746874377542094
tdc_caco2_wang,1,11,1,16,0.1,500,0.206,0.02276923076923074,0.21798218725718727,0.12453644243137578
tdc_caco2_wang,1,11,1,16,0.25,500,0.216,0.03507692307692305,0.23499916472416474,0.0847453609499696
tdc_caco2_wang,1,11,1,16,0.5,500,0.28,0.1138461538461538,0.27673565601065603,0.06054776622083367
tdc_caco2_wang,1,11,1,16,0.75,500,0.308,0.14830769230769225,0.2942324175824175,0.04932636747238763
tdc_caco2_wang,1,11,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,1,32,0.0,500,0.098,0.004689655172413801,0.1307570005776692,0.10098146824069232
tdc_caco2_wang,1,11,1,32,0.1,500,0.108,0.015724137931034488,0.13475862587369944,0.07142395562925179
tdc_caco2_wang,1,11,1,32,0.25,500,0.1,0.006896551724137936,0.13765197513675292,0.059831313193480014
tdc_caco2_wang,1,11,1,32,0.5,500,0.136,0.046620689655172416,0.15972318873267216,0.04064021902266563
tdc_caco2_wang,1,11,1,32,0.75,500,0.174,0.08855172413793104,0.19791517143666734,0.02999896431055839
tdc_caco2_wang,1,11,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,2,4,0.0,500,0.744,-0.024,0.5096666666666666,0.37324519206478607
tdc_caco2_wang,1,11,2,4,0.1,500,0.788,0.152,0.5253333333333333,0.3246538645612682
tdc_caco2_wang,1,11,2,4,0.25,500,0.864,0.456,0.584,0.26610863063221496
tdc_caco2_wang,1,11,2,4,0.5,500,0.912,0.648,0.653,0.16908675323908237
tdc_caco2_wang,1,11,2,4,0.75,500,0.99,0.96,0.7441666666666668,0.1121001828796679
tdc_caco2_wang,1,11,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,2,8,0.0,500,0.396,0.03359999999999999,0.3505238095238095,0.2587621203805195
tdc_caco2_wang,1,11,2,8,0.1,500,0.35,-0.040000000000000015,0.3293833333333333,0.18919726645708482
tdc_caco2_wang,1,11,2,8,0.25,500,0.43,0.088,0.36711666666666665,0.14098866781115893
tdc_caco2_wang,1,11,2,8,0.5,500,0.554,0.2864,0.4293309523809524,0.10861093498617219
tdc_caco2_wang,1,11,2,8,0.75,500,0.608,0.3728,0.49756666666666666,0.08729701425187938
tdc_caco2_wang,1,11,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,2,16,0.0,500,0.178,-0.011692307692307726,0.21681197968697966,0.1814063781255627
tdc_caco2_wang,1,11,2,16,0.1,500,0.19,0.003076923076923043,0.21715581085581087,0.1477983670217477
tdc_caco2_wang,1,11,2,16,0.25,500,0.23,0.05230769230769228,0.2329101759351759,0.11801031929703142
tdc_caco2_wang,1,11,2,16,0.5,500,0.294,0.13107692307692304,0.3004907647907648,0.08841664499369731
tdc_caco2_wang,1,11,2,16,0.75,500,0.376,0.232,0.3447415362415362,0.07948851162845925
tdc_caco2_wang,1,11,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,2,32,0.0,500,0.096,0.00248275862068966,0.13231548114164288,0.18230181651261634
tdc_caco2_wang,1,11,2,32,0.1,500,0.122,0.03117241379310345,0.14103625101287284,0.16372830643507005
tdc_caco2_wang,1,11,2,32,0.25,500,0.142,0.053241379310344825,0.16793787629686915,0.1361169931422831
tdc_caco2_wang,1,11,2,32,0.5,500,0.202,0.11944827586206895,0.21191905835766994,0.11108396334103227
tdc_caco2_wang,1,11,2,32,0.75,500,0.368,0.3026206896551724,0.31925527126905784,0.08604032476288428
tdc_caco2_wang,1,11,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,3,4,0.0,500,0.742,-0.032,0.5191666666666667,0.38716177121303486
tdc_caco2_wang,1,11,3,4,0.1,500,0.818,0.272,0.5418333333333333,0.3348733070429237
tdc_caco2_wang,1,11,3,4,0.25,500,0.83,0.32,0.6031666666666666,0.2734789565313195
tdc_caco2_wang,1,11,3,4,0.5,500,0.906,0.624,0.6891666666666667,0.16784793932551373
tdc_caco2_wang,1,11,3,4,0.75,500,0.988,0.952,0.7963333333333332,0.10627452176654668
tdc_caco2_wang,1,11,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,3,8,0.0,500,0.382,0.011199999999999996,0.336004761904762,0.22394078446858326
tdc_caco2_wang,1,11,3,8,0.1,500,0.372,-0.004799999999999995,0.33407857142857145,0.17668532627064665
tdc_caco2_wang,1,11,3,8,0.25,500,0.46,0.136,0.39498333333333335,0.10926867618013852
tdc_caco2_wang,1,11,3,8,0.5,500,0.554,0.28640000000000004,0.4473357142857143,0.07738794480702275
tdc_caco2_wang,1,11,3,8,0.75,500,0.608,0.37279999999999996,0.480802380952381,0.040738526452400045
tdc_caco2_wang,1,11,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,3,16,0.0,500,0.19,0.003076923076923045,0.20894326506826508,0.13333727118623653
tdc_caco2_wang,1,11,3,16,0.1,500,0.19,0.003076923076923045,0.20403520923520924,0.09303265128045746
tdc_caco2_wang,1,11,3,16,0.25,500,0.24,0.06461538461538459,0.2397179292929293,0.059489219489458955
tdc_caco2_wang,1,11,3,16,0.5,500,0.25,0.07692307692307689,0.25921925851925853,0.0339498616677506
tdc_caco2_wang,1,11,3,16,0.75,500,0.288,0.12369230769230766,0.268758707958708,0.025270005368806747
tdc_caco2_wang,1,11,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,1,11,3,32,0.0,500,0.112,0.020137931034482765,0.1299537260582211,0.08267929896167894
tdc_caco2_wang,1,11,3,32,0.1,500,0.114,0.022344827586206904,0.14080256149218237,0.060735417652203014
tdc_caco2_wang,1,11,3,32,0.25,500,0.08,-0.015172413793103445,0.12365280501238146,0.04714714290007278
tdc_caco2_wang,1,11,3,32,0.5,500,0.13,0.04000000000000001,0.1635154733126187,0.036972344135358014
tdc_caco2_wang,1,11,3,32,0.75,500,0.15,0.06206896551724138,0.16479563762794197,0.031868094255256205
tdc_caco2_wang,1,11,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,1,4,0.0,500,0.77,0.08,0.5361666666666668,0.3556799183572688
tdc_caco2_wang,2,23,1,4,0.1,500,0.78,0.12,0.546,0.33211891670007937
tdc_caco2_wang,2,23,1,4,0.25,500,0.872,0.488,0.6366666666666666,0.23864334167252066
tdc_caco2_wang,2,23,1,4,0.5,500,0.938,0.752,0.6951666666666666,0.17553837164519467
tdc_caco2_wang,2,23,1,4,0.75,500,1.0,1.0,0.7796666666666667,0.1221815932359736
tdc_caco2_wang,2,23,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,1,8,0.0,500,0.362,-0.02080000000000001,0.3327214285714286,0.19726504770146522
tdc_caco2_wang,2,23,1,8,0.1,500,0.37,-0.008000000000000007,0.33142857142857146,0.1346915253783198
tdc_caco2_wang,2,23,1,8,0.25,500,0.45,0.12,0.3784119047619048,0.07801929065626294
tdc_caco2_wang,2,23,1,8,0.5,500,0.518,0.2288,0.41849761904761906,0.05388224548420555
tdc_caco2_wang,2,23,1,8,0.75,500,0.564,0.3024,0.4484595238095238,0.030699082367561668
tdc_caco2_wang,2,23,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,1,16,0.0,500,0.192,0.005538461538461508,0.21972509712509714,0.16623637024366542
tdc_caco2_wang,2,23,1,16,0.1,500,0.22,0.03999999999999997,0.23246240703740706,0.13233033345757644
tdc_caco2_wang,2,23,1,16,0.25,500,0.218,0.037538461538461514,0.23258536741036745,0.07883696395461703
tdc_caco2_wang,2,23,1,16,0.5,500,0.288,0.12369230769230767,0.2845803058053058,0.053991709362934376
tdc_caco2_wang,2,23,1,16,0.75,500,0.292,0.12861538461538458,0.2805760184260184,0.03897495355266165
tdc_caco2_wang,2,23,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,1,32,0.0,500,0.098,0.004689655172413797,0.1232249635431267,0.1047455438738143
tdc_caco2_wang,2,23,1,32,0.1,500,0.112,0.02013793103448276,0.14340949244549647,0.076449093574252
tdc_caco2_wang,2,23,1,32,0.25,500,0.116,0.024551724137931042,0.13581873143351525,0.06215508075487259
tdc_caco2_wang,2,23,1,32,0.5,500,0.12,0.028965517241379315,0.14519732633847798,0.046220336231968494
tdc_caco2_wang,2,23,1,32,0.75,500,0.152,0.06427586206896552,0.1797899227294168,0.03747237396832145
tdc_caco2_wang,2,23,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,2,4,0.0,500,0.722,-0.112,0.4958333333333333,0.3757052900098352
tdc_caco2_wang,2,23,2,4,0.1,500,0.778,0.112,0.5415,0.33587081480079084
tdc_caco2_wang,2,23,2,4,0.25,500,0.866,0.464,0.5841666666666666,0.2656982040445832
tdc_caco2_wang,2,23,2,4,0.5,500,0.922,0.688,0.6748333333333333,0.1649116113014799
tdc_caco2_wang,2,23,2,4,0.75,500,0.984,0.936,0.7516666666666667,0.1081498368369219
tdc_caco2_wang,2,23,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,2,8,0.0,500,0.37,-0.008000000000000002,0.32915952380952374,0.25235099881601486
tdc_caco2_wang,2,23,2,8,0.1,500,0.414,0.062400000000000004,0.35820714285714284,0.18457161349319137
tdc_caco2_wang,2,23,2,8,0.25,500,0.474,0.15839999999999999,0.3985642857142857,0.16265864709015682
tdc_caco2_wang,2,23,2,8,0.5,500,0.516,0.22560000000000002,0.41705476190476193,0.12543496520562977
tdc_caco2_wang,2,23,2,8,0.75,500,0.656,0.4496,0.5119238095238094,0.09826490496322857
tdc_caco2_wang,2,23,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,2,16,0.0,500,0.18,-0.009230769230769261,0.209988122988123,0.17632752949254965
tdc_caco2_wang,2,23,2,16,0.1,500,0.212,0.030153846153846125,0.21891005106005107,0.1468494998341303
tdc_caco2_wang,2,23,2,16,0.25,500,0.238,0.06215384615384612,0.2575312937062937,0.12356624221225265
tdc_caco2_wang,2,23,2,16,0.5,500,0.298,0.13599999999999998,0.28480236430236433,0.10211457566784932
tdc_caco2_wang,2,23,2,16,0.75,500,0.45,0.3230769230769231,0.3814617604617605,0.07993067719530626
tdc_caco2_wang,2,23,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,2,32,0.0,500,0.098,0.004689655172413796,0.1314988350634687,0.17862336346454474
tdc_caco2_wang,2,23,2,32,0.1,500,0.122,0.03117241379310345,0.14567219344562743,0.16009204345038786
tdc_caco2_wang,2,23,2,32,0.25,500,0.158,0.07089655172413793,0.17897644886096498,0.1361254458027573
tdc_caco2_wang,2,23,2,32,0.5,500,0.184,0.09958620689655175,0.20004821586763757,0.1208174844453311
tdc_caco2_wang,2,23,2,32,0.75,500,0.37,0.30482758620689654,0.3532831081206234,0.08730173911227491
tdc_caco2_wang,2,23,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,3,4,0.0,500,0.77,0.08,0.5118333333333334,0.3746537546511387
tdc_caco2_wang,2,23,3,4,0.1,500,0.794,0.176,0.5561666666666666,0.3132705066341858
tdc_caco2_wang,2,23,3,4,0.25,500,0.858,0.432,0.6278333333333334,0.2262412450691506
tdc_caco2_wang,2,23,3,4,0.5,500,0.934,0.736,0.6631666666666667,0.17994782531895656
tdc_caco2_wang,2,23,3,4,0.75,500,0.986,0.944,0.7781666666666668,0.11163175865049527
tdc_caco2_wang,2,23,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,3,8,0.0,500,0.392,0.0272,0.35242142857142855,0.2131219112803268
tdc_caco2_wang,2,23,3,8,0.1,500,0.376,0.0015999999999999962,0.34144285714285716,0.16240596431044452
tdc_caco2_wang,2,23,3,8,0.25,500,0.424,0.07840000000000001,0.38026666666666664,0.11126726684988245
tdc_caco2_wang,2,23,3,8,0.5,500,0.526,0.2416,0.4291690476190476,0.05128812547572363
tdc_caco2_wang,2,23,3,8,0.75,500,0.578,0.32480000000000003,0.44159047619047626,0.03307369605957361
tdc_caco2_wang,2,23,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,3,16,0.0,500,0.188,0.0006153846153845821,0.2155936396936397,0.12934856962421878
tdc_caco2_wang,2,23,3,16,0.1,500,0.188,0.0006153846153845883,0.21199394216894216,0.1046205794021476
tdc_caco2_wang,2,23,3,16,0.25,500,0.22,0.03999999999999997,0.24098585026085026,0.06456780274283375
tdc_caco2_wang,2,23,3,16,0.5,500,0.252,0.07938461538461535,0.25357941502941506,0.045708136982673904
tdc_caco2_wang,2,23,3,16,0.75,500,0.306,0.14584615384615382,0.295114763014763,0.03072753566578595
tdc_caco2_wang,2,23,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,2,23,3,32,0.0,500,0.096,0.0024827586206896605,0.13221822719182516,0.09303874659502176
tdc_caco2_wang,2,23,3,32,0.1,500,0.1,0.00689655172413794,0.1378046720651563,0.0678219805094262
tdc_caco2_wang,2,23,3,32,0.25,500,0.108,0.015724137931034488,0.1342882619328948,0.0668228374446769
tdc_caco2_wang,2,23,3,32,0.5,500,0.166,0.07972413793103447,0.178766522851518,0.0514448292729271
tdc_caco2_wang,2,23,3,32,0.75,500,0.188,0.104,0.1920832852846624,0.044043615127759256
tdc_caco2_wang,2,23,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,1,4,0.0,500,0.734,-0.064,0.5098333333333334,0.3719893383605837
tdc_caco2_wang,3,37,1,4,0.1,500,0.778,0.112,0.5395,0.3428555858713748
tdc_caco2_wang,3,37,1,4,0.25,500,0.824,0.296,0.5963333333333333,0.27845189455687763
tdc_caco2_wang,3,37,1,4,0.5,500,0.922,0.688,0.6905,0.18332706628361783
tdc_caco2_wang,3,37,1,4,0.75,500,0.986,0.944,0.7858333333333333,0.11716708969734836
tdc_caco2_wang,3,37,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,1,8,0.0,500,0.376,0.0016000000000000068,0.3421309523809524,0.2124183317586911
tdc_caco2_wang,3,37,1,8,0.1,500,0.438,0.10079999999999999,0.3637380952380953,0.1912215795701254
tdc_caco2_wang,3,37,1,8,0.25,500,0.44,0.104,0.3745476190476191,0.12118780602184909
tdc_caco2_wang,3,37,1,8,0.5,500,0.504,0.20639999999999997,0.427252380952381,0.08019781877141376
tdc_caco2_wang,3,37,1,8,0.75,500,0.574,0.3184,0.4524142857142857,0.04674191070505732
tdc_caco2_wang,3,37,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,1,16,0.0,500,0.196,0.010461538461538427,0.20834199134199136,0.15138781621410466
tdc_caco2_wang,3,37,1,16,0.1,500,0.218,0.03753846153846151,0.21966943889443888,0.12141723360705611
tdc_caco2_wang,3,37,1,16,0.25,500,0.212,0.030153846153846118,0.2445061410811411,0.07834237049796405
tdc_caco2_wang,3,37,1,16,0.5,500,0.282,0.11630769230769228,0.272068808968809,0.055292012959887615
tdc_caco2_wang,3,37,1,16,0.75,500,0.286,0.1212307692307692,0.2752163059163059,0.04244366617339448
tdc_caco2_wang,3,37,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,1,32,0.0,500,0.084,-0.01075862068965517,0.12451595501042007,0.0947931390037171
tdc_caco2_wang,3,37,1,32,0.1,500,0.122,0.03117241379310345,0.1481856955942314,0.07689763509369117
tdc_caco2_wang,3,37,1,32,0.25,500,0.124,0.033379310344827585,0.15158614409921045,0.0568453507864333
tdc_caco2_wang,3,37,1,32,0.5,500,0.14,0.0510344827586207,0.15717581639669084,0.046132962098881874
tdc_caco2_wang,3,37,1,32,0.75,500,0.164,0.07751724137931035,0.17453738907055397,0.037700934660889265
tdc_caco2_wang,3,37,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,2,4,0.0,500,0.732,-0.072,0.5089999999999999,0.38035456163028564
tdc_caco2_wang,3,37,2,4,0.1,500,0.788,0.152,0.555,0.3178708148007909
tdc_caco2_wang,3,37,2,4,0.25,500,0.804,0.216,0.5796666666666667,0.28024696355609907
tdc_caco2_wang,3,37,2,4,0.5,500,0.918,0.672,0.6781666666666667,0.1629151542841059
tdc_caco2_wang,3,37,2,4,0.75,500,0.992,0.968,0.7446666666666667,0.1141652129618524
tdc_caco2_wang,3,37,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,2,8,0.0,500,0.388,0.0208,0.3401595238095238,0.24354964833509907
tdc_caco2_wang,3,37,2,8,0.1,500,0.41,0.05600000000000001,0.3701595238095238,0.20945500263749683
tdc_caco2_wang,3,37,2,8,0.25,500,0.476,0.16160000000000002,0.3939904761904762,0.16870022833565904
tdc_caco2_wang,3,37,2,8,0.5,500,0.55,0.28,0.4393619047619048,0.13794975418346037
tdc_caco2_wang,3,37,2,8,0.75,500,0.678,0.48480000000000006,0.5369738095238095,0.10906993444830819
tdc_caco2_wang,3,37,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,2,16,0.0,500,0.202,0.01784615384615381,0.22410626595626598,0.17938260108583173
tdc_caco2_wang,3,37,2,16,0.1,500,0.224,0.044923076923076885,0.22853318903318903,0.1551355081776013
tdc_caco2_wang,3,37,2,16,0.25,500,0.23,0.05230769230769228,0.23406030913530912,0.1345759096311308
tdc_caco2_wang,3,37,2,16,0.5,500,0.278,0.11138461538461535,0.28581439116439117,0.11704964216476012
tdc_caco2_wang,3,37,2,16,0.75,500,0.446,0.31815384615384606,0.38123821733821733,0.08361055697153282
tdc_caco2_wang,3,37,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,2,32,0.0,500,0.076,-0.01958620689655172,0.113579120005877,0.18247745671891508
tdc_caco2_wang,3,37,2,32,0.1,500,0.112,0.02013793103448276,0.1403726428784755,0.16634121425220733
tdc_caco2_wang,3,37,2,32,0.25,500,0.122,0.03117241379310345,0.1523483406763654,0.13866728203272202
tdc_caco2_wang,3,37,2,32,0.5,500,0.226,0.1459310344827586,0.2220982009586329,0.11941384954089192
tdc_caco2_wang,3,37,2,32,0.75,500,0.364,0.29820689655172405,0.3404049236254059,0.08459788866964763
tdc_caco2_wang,3,37,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,3,4,0.0,500,0.742,-0.032,0.5128333333333333,0.3889489507386869
tdc_caco2_wang,3,37,3,4,0.1,500,0.794,0.176,0.5428333333333333,0.33491567356736746
tdc_caco2_wang,3,37,3,4,0.25,500,0.852,0.408,0.6246666666666667,0.24894617906408922
tdc_caco2_wang,3,37,3,4,0.5,500,0.93,0.72,0.6965,0.17077753489944567
tdc_caco2_wang,3,37,3,4,0.75,500,0.99,0.96,0.7948333333333333,0.10907893820059207
tdc_caco2_wang,3,37,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,3,8,0.0,500,0.366,-0.014400000000000007,0.328802380952381,0.2084826419711468
tdc_caco2_wang,3,37,3,8,0.1,500,0.436,0.09760000000000002,0.3768166666666667,0.17807377148978967
tdc_caco2_wang,3,37,3,8,0.25,500,0.472,0.1552,0.3824619047619048,0.11772512566630053
tdc_caco2_wang,3,37,3,8,0.5,500,0.508,0.21280000000000002,0.4271642857142857,0.0639657908549863
tdc_caco2_wang,3,37,3,8,0.75,500,0.592,0.3472,0.4536309523809524,0.042136653560724345
tdc_caco2_wang,3,37,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,3,16,0.0,500,0.174,-0.016615384615384646,0.19959689754689755,0.13579247960371305
tdc_caco2_wang,3,37,3,16,0.1,500,0.226,0.04738461538461535,0.2374680819180819,0.09387290889931892
tdc_caco2_wang,3,37,3,16,0.25,500,0.19,0.0030769230769230427,0.21560039682539683,0.05740189233148834
tdc_caco2_wang,3,37,3,16,0.5,500,0.216,0.03507692307692305,0.23646485736485737,0.042695834590194666
tdc_caco2_wang,3,37,3,16,0.75,500,0.28,0.1138461538461538,0.26838757353757353,0.027417434559733656
tdc_caco2_wang,3,37,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,3,37,3,32,0.0,500,0.092,-0.0019310344827586144,0.12182707532529387,0.11212748049850274
tdc_caco2_wang,3,37,3,32,0.1,500,0.108,0.015724137931034488,0.12928652746006938,0.06257684206233902
tdc_caco2_wang,3,37,3,32,0.25,500,0.134,0.04441379310344828,0.15220811391222186,0.05273611201051456
tdc_caco2_wang,3,37,3,32,0.5,500,0.128,0.03779310344827586,0.15264601519816956,0.043760075318247625
tdc_caco2_wang,3,37,3,32,0.75,500,0.148,0.05986206896551725,0.16851591571449293,0.03428329989957693
tdc_caco2_wang,3,37,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,4,53,1,4,0.0,500,0.736,-0.056,0.5196666666666666,0.38094842649194355
tdc_caco2_wang,4,53,1,4,0.1,500,0.788,0.152,0.5566666666666666,0.3276059186886475
tdc_caco2_wang,4,53,1,4,0.25,500,0.874,0.496,0.6168333333333332,0.26531278707061107
tdc_caco2_wang,4,53,1,4,0.5,500,0.924,0.696,0.6853333333333333,0.18927077037849613
tdc_caco2_wang,4,53,1,4,0.75,500,0.992,0.968,0.79,0.11252140707254842
tdc_caco2_wang,4,53,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,4,53,1,8,0.0,500,0.38,0.007999999999999997,0.3527452380952381,0.21102590991807518
tdc_caco2_wang,4,53,1,8,0.1,500,0.42,0.072,0.3829428571428572,0.15637678251322107
tdc_caco2_wang,4,53,1,8,0.25,500,0.436,0.09760000000000002,0.38071428571428567,0.10663922271219485
tdc_caco2_wang,4,53,1,8,0.5,500,0.506,0.20960000000000004,0.4056357142857143,0.0590746650673233
tdc_caco2_wang,4,53,1,8,0.75,500,0.568,0.3088,0.44051428571428575,0.03349502852167902
tdc_caco2_wang,4,53,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_caco2_wang,4,53,1,16,0.0,500,0.192,0.005538461538461504,0.21456618936618937,0.15182398714277864
tdc_caco2_wang,4,53,1,16,0.1,500,0.202,0.017846153846153814,0.22428015873015875,0.11675259997323795
