dataset,task_type,seed,outer_fold,pool_size,selected_candidate,fixed_k32_reference_candidate,k_dependent_reference_candidate,same_fold_oracle_candidate,selected_utility,fixed_k32_reference_utility,k_dependent_reference_utility,same_fold_oracle_utility,fixed_k32_gap,k_dependent_crossfit_gap,same_fold_opportunity_gap,validation_audit_spearman
bace,classification,37,2,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8678401244772924,0.9015527245615742,0.8678401244772924,0.8678401244772924,0.033712600084281785,0.0,0.0,1.0
bace,classification,37,2,8,rf_90_leaf2,et_90_leaf2,rf_90_leaf2,rf_120_d20_leaf2,0.8993160232098285,0.9015527245615742,0.8993160232098285,0.9025143980896192,0.0022367013517456957,0.0,0.0031983748797906886,0.9523809523809524
bace,classification,37,2,16,rf_90_leaf2,et_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,0.8993160232098285,0.9015527245615742,0.9015527245615742,0.9025143980896192,0.0022367013517456957,0.0022367013517456957,0.0031983748797906886,0.9147058823529413
bace,classification,37,2,32,rf_90_leaf2,et_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,0.8993160232098285,0.9015527245615742,0.9015527245615742,0.9025143980896192,0.0022367013517456957,0.0022367013517456957,0.0031983748797906886,0.9248533724340174
bace,classification,37,3,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8719818638697696,0.8773170909355766,0.8719818638697696,0.8719818638697696,0.0053352270658070244,0.0,0.0,0.7999999999999999
bace,classification,37,3,8,rf_120_d20_leaf2,et_90_leaf2,rf_90_leaf2,rf_120_d20_leaf2,0.8785553006300302,0.8773170909355766,0.874385447394297,0.8785553006300302,-0.0012382096944535403,-0.004169853235733156,0.0,0.9047619047619048
bace,classification,37,3,16,et_90_leaf2,et_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,0.8773170909355766,0.8773170909355766,0.8773170909355766,0.8785553006300302,0.0,0.0,0.0012382096944535403,0.9147058823529413
bace,classification,37,3,32,et_90_leaf2,et_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,0.8773170909355766,0.8773170909355766,0.8773170909355766,0.8785553006300302,0.0,0.0,0.0012382096944535403,0.7481671554252199
bace,classification,53,1,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8753758741258741,0.8892220279720279,0.8753758741258741,0.8753758741258741,0.01384615384615373,0.0,0.0,0.7999999999999999
bace,classification,53,1,8,rf_120_d20_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8903933566433567,0.8892220279720279,0.8903933566433567,0.8927534965034964,-0.0011713286713288529,0.0,0.0023601398601397205,0.7857142857142858
bace,classification,53,1,16,et_90_leaf2,et_90_leaf2,et_90_leaf2,et_90_d12,0.8892220279720279,0.8892220279720279,0.8892220279720279,0.8940646853146853,0.0,0.0,0.00484265734265743,0.8441176470588234
bace,classification,53,1,32,et_90_leaf2,et_90_leaf2,et_90_leaf2,cat_80_d6,0.8892220279720279,0.8892220279720279,0.8892220279720279,0.8950611888111888,0.0,0.0,0.005839160839160917,0.656524926686217
bace,classification,53,2,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8653736857061665,0.904193561482564,0.8653736857061665,0.8653736857061665,0.03881987577639756,0.0,0.0,0.7999999999999999
bace,classification,53,2,8,rf_90_d12,et_90_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.8979214874355539,0.904193561482564,0.9030670239110138,0.9030670239110138,0.006272074047010134,0.0051455364754599,0.0051455364754599,0.9047619047619048
bace,classification,53,2,16,rf_90_d12,et_90_leaf2,et_90_leaf2,et_90_leaf2,0.8979214874355539,0.904193561482564,0.904193561482564,0.904193561482564,0.006272074047010134,0.006272074047010134,0.006272074047010134,0.9411764705882352
bace,classification,53,2,32,rf_90_d12,et_90_leaf2,et_90_leaf2,et_90_leaf2,0.8979214874355539,0.904193561482564,0.904193561482564,0.904193561482564,0.006272074047010134,0.006272074047010134,0.006272074047010134,0.8152492668621699
bace,classification,53,3,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8273545966228895,0.8461163227016886,0.8273545966228895,0.8273545966228895,0.018761726078799112,0.0,0.0,1.0
bace,classification,53,3,8,rf_120_d20_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8417385866166354,0.8461163227016886,0.8417385866166354,0.8484803001876173,0.004377736085053208,0.0,0.0067417135709819664,0.7857142857142858
bace,classification,53,3,16,et_90_d12,et_90_leaf2,et_90_leaf2,histgb_lr0.05,0.8473921200750469,0.8461163227016886,0.8461163227016886,0.850293933708568,-0.0012757973733583672,-0.0012757973733583672,0.0029018136335210443,0.7382352941176471
bace,classification,53,3,32,et_90_d12,et_90_leaf2,et_90_leaf2,lgbm_80_ff0.7,0.8473921200750469,0.8461163227016886,0.8461163227016886,0.8558474046278924,-0.0012757973733583672,-0.0012757973733583672,0.008455284552845499,0.7961876832844574
bace,classification,71,1,4,logreg_l2_c1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8364160067818815,0.881692773057434,0.8614049284241758,0.8614049284241758,0.04527676627555244,0.02498892164229427,0.02498892164229427,0.6000000000000001
bace,classification,71,1,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8843708456158603,0.881692773057434,0.8854883147409591,0.8894187233878581,-0.0026780725584263365,0.0011174691250988023,0.005047877771997777,0.3571428571428572
bace,classification,71,1,16,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8855075814500125,0.881692773057434,0.881692773057434,0.8894187233878581,-0.003814808392578528,-0.003814808392578528,0.003911141937845586,0.5470588235294118
bace,classification,71,1,32,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8855075814500125,0.881692773057434,0.881692773057434,0.8894187233878581,-0.003814808392578528,-0.003814808392578528,0.003911141937845586,0.5608504398826979
bace,classification,71,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8458641975308643,0.8662345679012347,0.8458641975308643,0.8458641975308643,0.020370370370370372,0.0,0.0,1.0
bace,classification,71,2,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_d12,0.8578843995510662,0.8662345679012347,0.8653254769921437,0.8669753086419754,0.008350168350168441,0.0074410774410774705,0.00909090909090915,0.6904761904761906
bace,classification,71,2,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_d12,0.8662345679012347,0.8662345679012347,0.8662345679012347,0.8669753086419754,0.0,0.0,0.0007407407407407085,0.6970588235294117
bace,classification,71,2,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_d12,0.8662345679012347,0.8662345679012347,0.8662345679012347,0.8669753086419754,0.0,0.0,0.0007407407407407085,0.6983137829912023
bace,classification,71,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8360300751879699,0.8687919799498747,0.8360300751879699,0.8360300751879699,0.03276190476190477,0.0,0.0,1.0
bace,classification,71,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8632380952380952,0.8687919799498747,0.8632380952380952,0.8671378446115289,0.005553884711779422,0.0,0.0038997493734336253,0.8333333333333335
bace,classification,71,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8687919799498747,0.8687919799498747,0.8687919799498747,0.8721804511278195,0.0,0.0,0.0033884711779448295,0.9176470588235294
bace,classification,71,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8687919799498747,0.8687919799498747,0.8687919799498747,0.8721804511278195,0.0,0.0,0.0033884711779448295,0.8654692082111435
bace,classification,83,1,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8183506308506309,0.8509933353683354,0.8183506308506309,0.8183506308506309,0.03264270451770457,0.0,0.0,1.0
bace,classification,83,1,8,rf_120_d20_leaf2,et_90_leaf2,rf_90_leaf2,rf_120_d20_leaf2,0.8476228632478632,0.8509933353683354,0.846401862026862,0.8476228632478632,0.0033704721204722565,-0.0012210012210012167,0.0,0.9761904761904763
bace,classification,83,1,16,et_120_d20_leaf2,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.8534035409035411,0.8509933353683354,0.8509933353683354,0.8534035409035411,-0.002410205535205656,-0.002410205535205656,0.0,0.8647058823529412
bace,classification,83,1,32,lgbm_100_leaf10,et_90_leaf2,et_90_leaf2,lgbm_100_leaf10,0.8545355107855108,0.8509933353683354,0.8509933353683354,0.8545355107855108,-0.003542175417175386,-0.003542175417175386,0.0,0.8995601173020527
bace,classification,83,2,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c1,0.867614400093507,0.8792005142890538,0.867614400093507,0.8718660510782538,0.011586114195546782,0.0,0.00425165098474678,0.39999999999999997
bace,classification,83,2,8,rf_120_d20_leaf2,et_90_leaf2,rf_90_leaf2,rf_120_d20_leaf2,0.8769797206475366,0.8792005142890538,0.8738969084214833,0.8769797206475366,0.0022207936415171714,-0.003082812226053333,0.0,0.6666666666666669
bace,classification,83,2,16,et_90_leaf2,et_90_leaf2,et_90_leaf2,et_60_sqrt,0.8792005142890538,0.8792005142890538,0.8792005142890538,0.8814870551107477,0.0,0.0,0.002286540821693883,0.7676470588235293
bace,classification,83,2,32,et_90_leaf2,et_90_leaf2,et_90_leaf2,et_60_sqrt,0.8792005142890538,0.8792005142890538,0.8792005142890538,0.8814870551107477,0.0,0.0,0.002286540821693883,0.6473607038123167
bace,classification,83,3,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8855593220338982,0.9108700564971752,0.8855593220338982,0.8855593220338982,0.02531073446327703,0.0,0.0,1.0
bace,classification,83,3,8,rf_90_d12,et_90_leaf2,rf_90_leaf2,rf_90_leaf2,0.9028022598870056,0.9108700564971752,0.9102146892655368,0.9102146892655368,0.008067796610169653,0.00741242937853126,0.00741242937853126,0.9047619047619048
bace,classification,83,3,16,rf_90_d12,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.9028022598870056,0.9108700564971752,0.9108700564971752,0.913627118644068,0.008067796610169653,0.008067796610169653,0.010824858757062406,0.8764705882352942
bace,classification,83,3,32,rf_90_d12,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.9028022598870056,0.9108700564971752,0.9108700564971752,0.913627118644068,0.008067796610169653,0.008067796610169653,0.010824858757062406,0.8057184750733137
bace,classification,97,1,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.879465611083622,0.885261892980844,0.879465611083622,0.879465611083622,0.005796281897222033,0.0,0.0,0.7999999999999999
bace,classification,97,1,8,rf_120_d20_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.8810913974694281,0.885261892980844,0.8810913974694281,0.8810913974694281,0.004170495511415906,0.0,0.0,0.5952380952380953
bace,classification,97,1,16,rf_120_d20_leaf2,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.8810913974694281,0.885261892980844,0.885261892980844,0.8853891284371245,0.004170495511415906,0.004170495511415906,0.004297730967696367,0.5411764705882353
bace,classification,97,1,32,rf_120_d20_leaf2,et_90_leaf2,et_90_leaf2,lgbm_80_bag0.8,0.8810913974694281,0.885261892980844,0.885261892980844,0.8888951721212978,0.004170495511415906,0.004170495511415906,0.007803774651869655,0.49890029325513185
bace,classification,97,2,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8384931997136722,0.8676903804856562,0.8384931997136722,0.8384931997136722,0.029197180771983966,0.0,0.0,0.7999999999999999
bace,classification,97,2,8,rf_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8650335884587852,0.8676903804856562,0.8679932272451958,0.871826991905732,0.002656792026870969,0.00295963878641059,0.0067934034469467885,0.7619047619047621
bace,classification,97,2,16,rf_90_leaf2,et_90_leaf2,et_90_leaf2,rf_60_sqrt,0.8650335884587852,0.8676903804856562,0.8676903804856562,0.871826991905732,0.002656792026870969,0.002656792026870969,0.0067934034469467885,0.7676470588235293
bace,classification,97,2,32,rf_90_leaf2,et_90_leaf2,et_90_leaf2,lgbm_80_ff0.7,0.8650335884587852,0.8676903804856562,0.8676903804856562,0.8795839986784868,0.002656792026870969,0.002656792026870969,0.014550410219701604,0.7085777126099706
bace,classification,97,3,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8108724388631858,0.8405485789821547,0.8108724388631858,0.8108724388631858,0.029676140118968908,0.0,0.0,0.7999999999999999
bace,classification,97,3,8,rf_90_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8384556069618859,0.8405485789821547,0.832264816038775,0.8384556069618859,0.002092972020268813,-0.006190790923110923,0.0,0.9523809523809524
bace,classification,97,3,16,rf_90_leaf2,et_90_leaf2,et_90_leaf2,et_90_d12,0.8384556069618859,0.8405485789821547,0.8405485789821547,0.8407909231108174,0.002092972020268813,0.002092972020268813,0.0023353161489314544,0.9029411764705882
bace,classification,97,3,32,rf_90_leaf2,et_90_leaf2,et_90_leaf2,et_90_d12,0.8384556069618859,0.8405485789821547,0.8405485789821547,0.8407909231108174,0.002092972020268813,0.002092972020268813,0.0023353161489314544,0.7800586510263928
bace,classification,113,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.842140751862974,0.8612709932154375,0.842140751862974,0.842140751862974,0.01913024135246355,0.0,0.0,0.7999999999999999
bace,classification,113,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8622997997997998,0.8612709932154375,0.8622997997997998,0.8654001223445668,-0.0010288065843622185,0.0,0.003100322544766998,0.8571428571428572
bace,classification,113,1,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8612709932154375,0.8612709932154375,0.8612709932154375,0.8654001223445668,0.0,0.0,0.0041291291291292165,0.85
bace,classification,113,1,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8612709932154375,0.8612709932154375,0.8612709932154375,0.8654001223445668,0.0,0.0,0.0041291291291292165,0.8504398826979472
bace,classification,113,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l1_c1,0.8663956163956164,0.890985140985141,0.8663956163956164,0.868043368043368,0.02458952458952468,0.0,0.0016477516477516607,0.19999999999999998
bace,classification,113,2,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8874556374556375,0.890985140985141,0.8874556374556375,0.8930618930618931,0.0035295035295035415,0.0,0.005606255606255606,0.7619047619047621
bace,classification,113,2,16,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,histgb_lr0.1,0.8932861432861433,0.890985140985141,0.890985140985141,0.8948363948363949,-0.002301002301002275,-0.002301002301002275,0.001550251550251569,0.5617647058823529
bace,classification,113,2,32,lgbm_80_bag0.8,et_120_d20_leaf2,et_120_d20_leaf2,lgbm_60_l63,0.8904391404391405,0.890985140985141,0.890985140985141,0.8987363987363988,0.0005460005460005135,0.0005460005460005135,0.008297258297258248,0.6055718475073314
bace,classification,113,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8504868913857678,0.8715805243445691,0.8504868913857678,0.8504868913857678,0.02109363295880129,0.0,0.0,0.7999999999999999
bace,classification,113,3,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8691385767790262,0.8715805243445691,0.8691385767790262,0.8719625468164793,0.0024419475655429457,0.0,0.0028239700374531607,0.8333333333333335
bace,classification,113,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_60_sqrt,0.8715805243445691,0.8715805243445691,0.8715805243445691,0.874629213483146,0.0,0.0,0.003048689138576921,0.7058823529411764
bace,classification,113,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_60_sqrt,0.8715805243445691,0.8715805243445691,0.8715805243445691,0.874629213483146,0.0,0.0,0.003048689138576921,0.3999266862170088
bace,classification,127,1,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8664832014677216,0.8720788900355464,0.8664832014677216,0.8664832014677216,0.005595688567824775,0.0,0.0,1.0
bace,classification,127,1,8,rf_60_sqrt,et_90_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8808966861598438,0.8720788900355464,0.8761265909872721,0.8808966861598438,-0.00881779612429745,-0.004770095172571764,0.0,1.0
bace,classification,127,1,16,histgb_lr0.1,et_90_leaf2,et_90_leaf2,rf_60_sqrt,0.8772961816305469,0.8720788900355464,0.8720788900355464,0.8808966861598438,-0.005217291595000506,-0.005217291595000506,0.003600504529296944,0.6823529411764706
bace,classification,127,1,32,lgbm_120_l15,et_90_leaf2,et_90_leaf2,rf_60_sqrt,0.8737014103887168,0.8720788900355464,0.8720788900355464,0.8808966861598438,-0.0016225203531704535,-0.0016225203531704535,0.007195275771126997,0.6348973607038122
bace,classification,127,2,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8244006294547811,0.8527260946033509,0.8244006294547811,0.8244006294547811,0.028325465148569817,0.0,0.0,0.39999999999999997
bace,classification,127,2,8,rf_120_d20_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.8514417291493103,0.8527260946033509,0.8514417291493103,0.8514417291493103,0.001284365454040648,0.0,0.0,0.9047619047619048
bace,classification,127,2,16,rf_120_d20_leaf2,et_90_leaf2,et_90_leaf2,et_90_leaf2,0.8514417291493103,0.8527260946033509,0.8527260946033509,0.8527260946033509,0.001284365454040648,0.001284365454040648,0.001284365454040648,0.888235294117647
bace,classification,127,2,32,rf_120_d20_leaf2,et_90_leaf2,et_90_leaf2,et_90_leaf2,0.8514417291493103,0.8527260946033509,0.8527260946033509,0.8527260946033509,0.001284365454040648,0.001284365454040648,0.001284365454040648,0.7331378299120234
bace,classification,127,3,4,logreg_l2_c0.1,et_90_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8652910776713787,0.8966028271773826,0.8652910776713787,0.8652910776713787,0.031311749506003905,0.0,0.0,0.7999999999999999
bace,classification,127,3,8,rf_120_d20_leaf2,et_90_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8846709226326189,0.8966028271773826,0.8846709226326189,0.8916818665450675,0.011931904544763672,0.0,0.007010943912448608,0.7619047619047621
bace,classification,127,3,16,rf_120_d20_leaf2,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.8846709226326189,0.8966028271773826,0.8966028271773826,0.8992628058975528,0.011931904544763672,0.011931904544763672,0.01459188326493388,0.8588235294117647
bace,classification,127,3,32,lgbm_80_bag0.8,et_90_leaf2,et_90_leaf2,et_120_d20_leaf2,0.8912828697370421,0.8966028271773826,0.8966028271773826,0.8992628058975528,0.005319957440340528,0.005319957440340528,0.007979936160510737,0.8445747800586508
bace,classification,149,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.7801733596664472,0.8092677931387608,0.7801733596664472,0.7801733596664472,0.029094433472313663,0.0,0.0,1.0
bace,classification,149,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8170945797673907,0.8092677931387608,0.8170945797673907,0.8231109648160339,-0.0078267866286299,0.0,0.0060163850486431025,0.9285714285714287
bace,classification,149,1,16,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.807896276790286,0.8092677931387608,0.8092677931387608,0.8231109648160339,0.0013715163484748771,0.0013715163484748771,0.01521468802574788,0.8117647058823528
bace,classification,149,1,32,lgbm_60_l63,et_120_d20_leaf2,et_120_d20_leaf2,rf_90_leaf2,0.8111330553726865,0.8092677931387608,0.8092677931387608,0.8231109648160339,-0.0018652622339256908,-0.0018652622339256908,0.011977909443347312,0.7771260997067448
bace,classification,149,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8762030671602327,0.8932734003172924,0.8762030671602327,0.8762030671602327,0.017070333157059747,0.0,0.0,0.7999999999999999
bace,classification,149,2,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.8867900581702802,0.8932734003172924,0.8867900581702802,0.893183500793231,0.006483342147012183,0.0,0.006393442622950829,0.7380952380952381
bace,classification,149,2,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8932734003172924,0.8932734003172924,0.8932734003172924,0.8976837652035959,0.0,0.0,0.0044103648863035305,0.8941176470588235
bace,classification,149,2,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8932734003172924,0.8932734003172924,0.8932734003172924,0.8976837652035959,0.0,0.0,0.0044103648863035305,0.8284457478005864
bace,classification,149,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8624260355029586,0.8825671370050068,0.8624260355029586,0.8624260355029586,0.020141101502048175,0.0,0.0,1.0
bace,classification,149,3,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.8682066454255805,0.8825671370050068,0.878629949931725,0.878629949931725,0.014360491579426315,0.010423304506144593,0.010423304506144593,0.8333333333333335
bace,classification,149,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8825671370050068,0.8825671370050068,0.8825671370050068,0.8831588529813382,0.0,0.0,0.0005917159763314528,0.8852941176470588
bace,classification,149,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.8825671370050068,0.8825671370050068,0.8825671370050068,0.8831588529813382,0.0,0.0,0.0005917159763314528,0.8071847507331378
bbbp,classification,11,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8548464596164767,0.8616170881928973,0.8548464596164767,0.8548464596164767,0.006770628576420634,0.0,0.0,1.0
bbbp,classification,11,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_d12,0.8624120910321933,0.8616170881928973,0.8624120910321933,0.8682260953129778,-0.0007950028392960107,0.0,0.0058140042807844905,0.880952380952381
bbbp,classification,11,1,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_d12,0.8616170881928973,0.8616170881928973,0.8616170881928973,0.8704276416371817,0.0,0.0,0.008810553444284386,0.7617647058823529
bbbp,classification,11,1,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_d12,0.8616170881928973,0.8616170881928973,0.8616170881928973,0.8704276416371817,0.0,0.0,0.008810553444284386,0.848240469208211
bbbp,classification,11,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8377146265604363,0.884992828028915,0.8377146265604363,0.8377146265604363,0.04727820146847872,0.0,0.0,1.0
bbbp,classification,11,2,8,rf_90_d12,et_120_d20_leaf2,rf_120_d20_leaf2,rf_90_leaf2,0.8606649340320679,0.884992828028915,0.8737591069830855,0.8799227415392044,0.024327893996847094,0.013094172951017558,0.01925780750713646,0.8333333333333335
bbbp,classification,11,2,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.884992828028915,0.884992828028915,0.884992828028915,0.884992828028915,0.0,0.0,0.0,0.8588235294117647
bbbp,classification,11,2,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.884992828028915,0.884992828028915,0.884992828028915,0.884992828028915,0.0,0.0,0.0,0.8724340175953078
bbbp,classification,11,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.9041490587783328,0.9187919264753688,0.9041490587783328,0.9041490587783328,0.014642867697035933,0.0,0.0,0.7999999999999999
bbbp,classification,11,3,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.9169744968822956,0.9187919264753688,0.916989272732646,0.916989272732646,0.0018174295930731832,1.4775850350368103e-05,1.4775850350368103e-05,0.9285714285714287
bbbp,classification,11,3,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9187919264753688,0.9187919264753688,0.9187919264753688,0.9210821832796476,0.0,0.0,0.0022902568042788563,0.7911764705882354
bbbp,classification,11,3,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_90_leaf2,0.9187919264753688,0.9187919264753688,0.9187919264753688,0.9210821832796476,0.0,0.0,0.0022902568042788563,0.7067448680351905
bbbp,classification,23,1,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8928890876565296,0.9185514098304794,0.8928890876565296,0.8928890876565296,0.025662322173949814,0.0,0.0,0.39999999999999997
bbbp,classification,23,1,8,rf_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_60_sqrt,0.9056350626118068,0.9185514098304794,0.9056350626118068,0.9097985347985348,0.01291634721867263,0.0,0.004163472186727968,0.7857142857142858
bbbp,classification,23,1,16,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9170287077263822,0.9185514098304794,0.9185514098304794,0.9185514098304794,0.0015227021040972177,0.0015227021040972177,0.0015227021040972177,0.8529411764705882
bbbp,classification,23,1,32,et_90_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,0.9170287077263822,0.9185514098304794,0.9185514098304794,0.9185514098304794,0.0015227021040972177,0.0015227021040972177,0.0015227021040972177,0.7617302052785923
bbbp,classification,23,2,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8365667254556142,0.8838183421516754,0.8365667254556142,0.8365667254556142,0.04725161669606126,0.0,0.0,0.7999999999999999
bbbp,classification,23,2,8,rf_90_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,rf_120_d20_leaf2,0.8752792475014698,0.8838183421516754,0.8923721340388008,0.8923721340388008,0.008539094650205636,0.017092886537330987,0.017092886537330987,0.8333333333333335
bbbp,classification,23,2,16,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,0.8838183421516754,0.8838183421516754,0.8838183421516754,0.8923721340388008,0.0,0.0,0.00855379188712535,0.7794117647058825
bbbp,classification,23,2,32,et_120_d20_leaf2,et_120_d20_leaf2,et_120_d20_leaf2,rf_120_d20_leaf2,0.8838183421516754,0.8838183421516754,0.8838183421516754,0.8923721340388008,0.0,0.0,0.00855379188712535,0.8416422287390029
bbbp,classification,23,3,4,logreg_l2_c0.1,et_120_d20_leaf2,logreg_l2_c0.1,logreg_l2_c0.1,0.8612661041553257,0.8755216839049176,0.8612661041553257,0.8612661041553257,0.014255579749591907,0.0,0.0,0.7999999999999999
