task,task_type,matrix_level,transformation,omission_type,omitted,n_matrix_rows,empirical_entropy_rank,empirical_participation_rank,empirical_median_correlation,ledoit_wolf_entropy_rank,ledoit_wolf_participation_rank,ledoit_wolf_median_correlation,ledoit_wolf_shrinkage_alpha
bbbp,classification,outer,within_unit_rank,seed,11,27,13.891867653001109,10.427883659711382,-0.024609828556895398,28.67138641786303,25.16896685303894,-0.008913962483003315,0.6377885176081114
bbbp,classification,outer,within_unit_rank,seed,23,27,13.881119117830968,10.38173906302597,-0.028094146039605142,28.465579054409318,24.779536317386945,-0.010509364839370004,0.6259233213725506
bbbp,classification,outer,within_unit_rank,seed,37,27,13.91931111473687,10.475409393485839,-0.027658104666768962,28.457927269146786,24.79830718388626,-0.010397926588632606,0.6240549844644396
bbbp,classification,outer,within_unit_rank,seed,53,27,13.803408188621338,10.383123834866005,-0.0386209434344108,28.333982207553767,24.58666598505155,-0.014697632750522428,0.6194387955466929
bbbp,classification,outer,within_unit_rank,seed,71,27,13.878546333766323,10.435702055046718,-0.016293563726554938,28.678569377636467,25.189951972150375,-0.0058934645427783875,0.6382949340190496
bbbp,classification,outer,within_unit_rank,seed,83,27,14.380388157320121,11.098596652261673,-0.024352325242328537,29.493144976825494,26.825466244427744,-0.0077937903496011224,0.679957036051154
bbbp,classification,outer,within_unit_rank,seed,97,27,13.816610090979886,10.611712597661006,-0.01603576065872485,29.017696540319196,25.906787363104822,-0.005477856944556667,0.6583974367579355
bbbp,classification,outer,within_unit_rank,seed,113,27,13.945778575026392,10.418914911139474,-0.030591255471873594,28.55732815753102,24.94082744686026,-0.01130819732120346,0.6303454321578756
bbbp,classification,outer,within_unit_rank,seed,127,27,13.700693162232263,10.13576411779067,-0.02643000375985259,28.183992880415357,24.227672401034514,-0.010192436696864728,0.6143611332985459
bbbp,classification,outer,within_unit_rank,seed,149,27,13.786248352659047,10.335608920383429,-0.02238367798536934,28.354835578761193,24.606926025834834,-0.008474421947283033,0.6214017216999737
bbbp,classification,outer,within_unit_rank,outer_fold,1,20,11.396718490206522,8.608746631202585,-0.021674994894268614,27.617517388861227,23.10813710091631,-0.008156730839262112,0.6236801494509725
bbbp,classification,outer,within_unit_rank,outer_fold,2,20,12.29011122765396,9.815300069242912,-0.028555695940707462,30.58231058755695,28.980439445430946,-0.006131082337754563,0.7852938919616936
bbbp,classification,outer,within_unit_rank,outer_fold,3,20,12.174811420673114,9.671243759605451,-0.02215536879144638,29.54237834169814,26.87648351507646,-0.006366279890187922,0.7126529488127601
bbbp,classification,inner,raw,seed,11,81,1.9897984346241036,1.305154910712097,0.872563847276988,2.4598781458593115,1.414663480842197,0.8366148774051467,0.04119924287950694
bbbp,classification,inner,raw,seed,23,81,2.221977648496222,1.3906919502568431,0.8498126829426313,2.833338762387508,1.5333690407481444,0.807422399686106,0.04988191410575515
bbbp,classification,inner,raw,seed,37,81,2.0527748194042403,1.3335664705134975,0.8680333044921802,2.567304156079053,1.453390600133205,0.829855389761115,0.04398208517287294
bbbp,classification,inner,raw,seed,53,81,2.051476416791353,1.3312577041872027,0.8695340892233436,2.5246005701142855,1.441337831151049,0.8341688582503519,0.04067147155159792
bbbp,classification,inner,raw,seed,71,81,2.1069598574484,1.3488673426460394,0.8628852478462197,2.663755045979985,1.4785790565252113,0.8224215839020832,0.04689344735598943
bbbp,classification,inner,raw,seed,83,81,2.060997540632785,1.3361585711298856,0.8707263656674146,2.5842638632819663,1.4582062128909186,0.8318312159785601,0.04466977367687858
bbbp,classification,inner,raw,seed,97,81,2.06237923688834,1.3360530164174917,0.8691574898552333,2.5558909155754765,1.450878004981915,0.8324922768530498,0.04218477483095776
bbbp,classification,inner,raw,seed,113,81,2.2537006323325053,1.3992032191863963,0.8444197605245363,2.7475611829895388,1.5136659810531696,0.8103450710182336,0.040352785544876
bbbp,classification,inner,raw,seed,127,81,1.9781819640076104,1.306700877630388,0.8765974909319211,2.4350536803526754,1.4130486010044694,0.8415037884771012,0.040033998292090846
bbbp,classification,inner,raw,seed,149,81,2.1272587076289433,1.3567264300599642,0.8596963023726711,2.606497724897716,1.467978422760459,0.8249764791866478,0.04038614926015176
bbbp,classification,inner,raw,outer_fold,1,60,2.1404047194539255,1.3680048342065902,0.8538719988786814,2.9766739617731717,1.563286554492505,0.7962116485686703,0.06752809599768016
bbbp,classification,inner,raw,outer_fold,2,60,2.4509590392776066,1.4707637116897554,0.8233382374035034,3.2033745652690566,1.6455210337315471,0.776160327459181,0.05730076389152535
bbbp,classification,inner,raw,outer_fold,3,60,1.8046636034757413,1.2512280785928154,0.9002122845981197,2.30451291076732,1.3681191274461324,0.8592591456334384,0.04549275728109319
bbbp,classification,inner,raw,inner_fold,1,60,2.2713336329577296,1.4225991864473782,0.8407567232853795,3.0290280842433055,1.5991073974195489,0.7907072034480479,0.059529134232499545
bbbp,classification,inner,raw,inner_fold,2,60,2.0908203641015923,1.3407850674905117,0.862876363249645,2.822775335538853,1.51172485361914,0.8103594308934788,0.06086263871962428
bbbp,classification,inner,raw,inner_fold,3,60,1.8989512117898797,1.2811826556738348,0.8891537342869786,2.4820617448755224,1.4171865517019406,0.8435393426302913,0.0513009054539549
bbbp,classification,inner,row_centred,seed,11,81,12.556575622819425,7.1529153304048165,-0.09302668583974304,15.633515769786495,8.798234779450137,-0.08105393649067073,0.12870230989092454
bbbp,classification,inner,row_centred,seed,23,81,12.484557538978049,6.97848934512143,-0.08265642482801525,15.434449712281644,8.53087285346028,-0.0724022891692945,0.12405733347476186
bbbp,classification,inner,row_centred,seed,37,81,12.229315771741806,6.9077916398513635,-0.09089039408669289,15.175036844709709,8.436383425560178,-0.07970048741380525,0.12311429370868937
bbbp,classification,inner,row_centred,seed,53,81,12.32547305350005,6.937587820053023,-0.07740105396850064,15.267050577671828,8.469524169802755,-0.06787745276080377,0.12304226776514741
bbbp,classification,inner,row_centred,seed,71,81,12.639229561986516,7.2822882439901635,-0.084767081742527,15.746111435501389,8.96701281899556,-0.07374087226220359,0.13007654921770917
bbbp,classification,inner,row_centred,seed,83,81,12.263317989265452,6.845611893098838,-0.08596705059567587,15.146554640211217,8.337546933948579,-0.07555131398897143,0.12115963656462092
bbbp,classification,inner,row_centred,seed,97,81,12.361335545435413,7.006393266996006,-0.08966638643593558,15.38876180613194,8.599436685476036,-0.07831421727749599,0.126604512679347
bbbp,classification,inner,row_centred,seed,113,81,12.340429388617292,7.127856553515733,-0.0863201065049377,15.451853028570886,8.782336783711335,-0.07513443866454111,0.12958357320558564
bbbp,classification,inner,row_centred,seed,127,81,12.318066687222014,7.000447393135713,-0.08226621731110872,15.355014368322351,8.598356685981797,-0.07181807457067704,0.12700404955924519
bbbp,classification,inner,row_centred,seed,149,81,12.33061386429007,7.043979538267134,-0.08279128206924521,15.364866390374877,8.644071639480325,-0.07230117791054168,0.12670541990073084
bbbp,classification,inner,row_centred,outer_fold,1,60,11.62142083854272,6.691016262613406,-0.09242342471281531,15.602161366558205,8.751197635613789,-0.07745639735378622,0.16193976154352321
bbbp,classification,inner,row_centred,outer_fold,2,60,12.219013617287033,7.296703504500183,-0.09588830438900997,16.409548034821043,9.608799547335888,-0.07955283396546596,0.17035936267339225
bbbp,classification,inner,row_centred,outer_fold,3,60,11.79941034317552,6.644367165416333,-0.0790377438426504,15.649059880909538,8.642415180273845,-0.06651514215468847,0.15843824834995443
bbbp,classification,inner,row_centred,inner_fold,1,60,10.888059299720075,6.064480648562422,-0.08202399778108041,14.259901379358194,7.665616825250146,-0.07066866434960414,0.13843916096095807
bbbp,classification,inner,row_centred,inner_fold,2,60,12.546365391453671,7.302466852360423,-0.10637182765436322,16.547713546305875,9.532156500182609,-0.08880138573370987,0.16517946817408674
bbbp,classification,inner,row_centred,inner_fold,3,60,12.550179141069371,7.528208971627108,-0.08708455973333228,17.338339122179164,10.299840362609427,-0.07010844480215857,0.19493828737444907
bbbp,classification,inner,fixed_reference_relative,seed,11,81,5.981848705921479,2.9691440872303105,0.5256851793763029,7.299428103100018,3.363088673105026,0.49045456803320886,0.0670184603356961
bbbp,classification,inner,fixed_reference_relative,seed,23,81,5.455240455364579,2.712695223203572,0.5690261383977214,6.562053298788361,3.0286601695443727,0.5355108746885532,0.058899339498782045
bbbp,classification,inner,fixed_reference_relative,seed,37,81,5.598748249995374,2.8092838246097593,0.55619654162027,6.789268280730045,3.154544400490427,0.5216532057947285,0.06210634773979769
bbbp,classification,inner,fixed_reference_relative,seed,53,81,5.848388969819755,2.9245008076736387,0.5306209478900276,7.136145635294249,3.3066322716299976,0.4956115932151495,0.06597808626683513
bbbp,classification,inner,fixed_reference_relative,seed,71,81,5.677576932977561,2.8210112564616794,0.5503520205130158,6.847170229459843,3.1603142846077774,0.5168295063250016,0.06091104045873471
bbbp,classification,inner,fixed_reference_relative,seed,83,81,6.062963996443084,3.0183174638989696,0.5232787950655406,7.404469933090801,3.4245586639844006,0.4876829952540699,0.06802454092757979
bbbp,classification,inner,fixed_reference_relative,seed,97,81,5.595003264015841,2.780641494684058,0.5555956897782133,6.746460313012989,3.111779111020864,0.5221121783593643,0.06026596684401035
bbbp,classification,inner,fixed_reference_relative,seed,113,81,5.918494562342734,2.9642316270733247,0.526720933726287,7.2718616108456935,3.3688558975601373,0.4904995716619598,0.06876765236589157
bbbp,classification,inner,fixed_reference_relative,seed,127,81,6.09256541656794,3.079270968019549,0.5148407678553403,7.263233479984075,3.4343572590782223,0.48438962486835246,0.05914672047794013
bbbp,classification,inner,fixed_reference_relative,seed,149,81,5.602092594457105,2.7915112395938193,0.5442228683794702,6.777615018670261,3.1304677255486633,0.5108187055131992,0.061379564893586244
bbbp,classification,inner,fixed_reference_relative,outer_fold,1,60,5.527590677570704,2.8139563933922567,0.5549344091916859,7.165859127801777,3.292130675055412,0.508681928303714,0.08334765356385651
bbbp,classification,inner,fixed_reference_relative,outer_fold,2,60,5.55387927692387,2.789821916408426,0.5651078556192646,7.415751733400151,3.3344070138247535,0.511890839515161,0.09417143218755405
bbbp,classification,inner,fixed_reference_relative,outer_fold,3,60,5.886147959238154,3.013786348998046,0.5223769431862135,7.282460380097758,3.4337290982788367,0.48570676588537814,0.07019869038852963
bbbp,classification,inner,fixed_reference_relative,inner_fold,1,60,5.74970515546202,3.0298090293172972,0.509161523703087,7.5702906078933925,3.5883068152134188,0.46316809485499666,0.09033170557269123
bbbp,classification,inner,fixed_reference_relative,inner_fold,2,60,5.859610311479469,2.907851048638828,0.5403596516214327,7.190086859879209,3.297832867422532,0.503870649694773,0.06752725118755411
bbbp,classification,inner,fixed_reference_relative,inner_fold,3,60,5.4061405446051936,2.69570319603658,0.5850581875980645,7.083231182024362,3.1757147358553186,0.5344415069298661,0.08651563509606285
bbbp,classification,inner,within_unit_rank,seed,11,81,17.283920179458992,10.640036819424816,-0.056501098510379044,21.75486070521497,14.318328415107997,-0.044314281003398924,0.2156916914587325
bbbp,classification,inner,within_unit_rank,seed,23,81,16.876877632300772,10.184956013615485,-0.06131544472697027,21.337511531263214,13.732790887370841,-0.04832013195773259,0.21194191491400144
bbbp,classification,inner,within_unit_rank,seed,37,81,16.570691469964455,9.877120831351014,-0.06850333885436921,20.976734564782227,13.276488093362042,-0.05435733417945885,0.20650095180007644
bbbp,classification,inner,within_unit_rank,seed,53,81,16.534158226474137,9.881033820778711,-0.06769369565974626,20.92769096406501,13.24566359049874,-0.053837017901386494,0.2046967243154904
bbbp,classification,inner,within_unit_rank,seed,71,81,17.0391908111946,10.400440934790149,-0.06947607825512861,21.711588610566984,14.203119714754031,-0.05396582175577183,0.22324599903869552
bbbp,classification,inner,within_unit_rank,seed,83,81,16.84117907822591,10.154668416908159,-0.07068165262197146,21.405861119716757,13.782710313678916,-0.0554031957447273,0.21615873866105456
bbbp,classification,inner,within_unit_rank,seed,97,81,16.88274630927099,10.239308331000416,-0.058502541416815296,21.382958011065146,13.826629021409577,-0.0460079927578444,0.21357275011269194
bbbp,classification,inner,within_unit_rank,seed,113,81,16.945268719998708,10.572588059574196,-0.05855381672259619,21.72717122160376,14.451963226061165,-0.045322290391124884,0.22597205565875947
bbbp,classification,inner,within_unit_rank,seed,127,81,16.853445732518537,10.309902781335774,-0.06443009978168616,21.552551642806588,14.081641122678496,-0.05010808656213152,0.22228761507561
bbbp,classification,inner,within_unit_rank,seed,149,81,16.737573988313656,10.115137287323781,-0.05767987089932815,21.15774904560293,13.57911799091254,-0.04567280520141918,0.20816734695654127
bbbp,classification,inner,within_unit_rank,outer_fold,1,60,15.840133653366985,9.570454619260117,-0.05440980242339194,22.018337569201712,14.443567309119702,-0.03918448115052307,0.2798268068388199
bbbp,classification,inner,within_unit_rank,outer_fold,2,60,16.18255558560006,10.24163683259636,-0.06564930991655965,22.340425713594676,15.249625867178827,-0.04720460870681005,0.28095803646973383
bbbp,classification,inner,within_unit_rank,outer_fold,3,60,15.90638392860726,9.723087144643697,-0.05666889885022712,21.678276074387647,14.189635093971285,-0.04194402998426068,0.2598403915502841
bbbp,classification,inner,within_unit_rank,inner_fold,1,60,14.70213982650694,8.270216264595279,-0.06357750942042346,19.685790792877427,11.633720324431282,-0.04966055811420999,0.2188973967851408
bbbp,classification,inner,within_unit_rank,inner_fold,2,60,16.13466620812406,10.057203985518111,-0.06573808145114932,22.260293278604824,14.994501196572095,-0.047395635148315615,0.2790231460658636
bbbp,classification,inner,within_unit_rank,inner_fold,3,60,17.025929438560496,11.337498462310224,-0.06254116229848117,24.056271856750794,17.638441024958773,-0.041802649967976106,0.3315978080408764
clintox,classification,outer,raw,seed,11,27,4.340813294215815,2.2028159786897237,0.6627486653060508,6.714190718219768,2.8052906374798403,0.5813176459802024,0.12286862816727688
clintox,classification,outer,raw,seed,23,27,4.40893568057732,2.19879783390906,0.6658989378149551,6.836889401023536,2.814201160183039,0.582495137136336,0.12524993800455056
clintox,classification,outer,raw,seed,37,27,4.612407730711681,2.316410019565424,0.6414010996042678,7.175534238813471,2.982388072621052,0.5588920895594549,0.12863870999865668
clintox,classification,outer,raw,seed,53,27,4.6220982805603885,2.331364087258917,0.6316704707728372,7.45573673879524,3.0759048865530274,0.542988055391475,0.14039347964589974
clintox,classification,outer,raw,seed,71,27,4.307790066215374,2.1892848050460474,0.65688662910924,6.5962607774979025,2.766263203682919,0.5786963883485003,0.11903156084447665
clintox,classification,outer,raw,seed,83,27,4.275493179132448,2.159238402405103,0.6759690607862756,6.537474832028291,2.7278270685988573,0.5956501133029105,0.11882044925242505
clintox,classification,outer,raw,seed,97,27,5.09651512242387,2.55897984179643,0.5969553130561148,7.441673294999851,3.1824761568806266,0.5295958560897549,0.11283835739984087
clintox,classification,outer,raw,seed,113,27,4.575561620092515,2.31928365098857,0.6471038051241869,7.561984755245224,3.11169301874308,0.5511583230800469,0.14826907411821966
