design,pool,task,task_type,seed,outer_fold,candidate_count,eligible_candidate_count,anchor_scheme,selected_candidate,selected_representation,selected_family,oracle_candidate,anchor_utility,selected_utility,oracle_utility,oracle_opportunity_gain,selected_model_gain,same_unit_selection_gap,outer_utility_range,range_normalized_selection_loss,top3_hit,chance_adjusted_hit3,inner_rank_of_outer_oracle,reciprocal_rank,random_order_mrr_expectation,chance_adjusted_mrr,audit_fit_seconds,downstream_efficiency_per_second,selected_gain_per_audit_hour,opportunity_capture_fraction,cross_reference_candidate,cross_reference_utility,cross_fitted_selection_gap
component_ablation,Full modern-augmented,bbbp,classification,23,2,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,rdkit2d__extra_trees,0.8120517342739565,0.9019106407995297,0.9019106407995297,0.08985890652557316,0.08985890652557316,0.0,0.17012786596119922,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,213.3533072003047,0.00042117419085146865,1.5162270870652872,1.0,multiview__extra_trees,0.8953850676072896,-0.006525573192240008
component_ablation,Full modern-augmented,bbbp,classification,23,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7573602794411178,0.8884730538922155,0.8884730538922155,0.1311127744510977,0.1311127744510977,0.0,0.2852476864452912,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,174.8771403999417,0.0007497422141695851,2.699071971010506,1.0,multiview__random_forest,0.8884730538922155,0.0
component_ablation,Full modern-augmented,bbbp,classification,23,3,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7573602794411178,0.8963096534204319,0.9041689348575576,0.14680865541643973,0.13894937397931406,0.007859281437125665,0.3009435674106332,0.026115465782246383,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,214.64185560017359,0.000647354513362685,2.330476248105666,0.9464658169177294,multiview__extra_trees,0.8963096534204319,0.0
component_ablation,Full modern-augmented,bbbp,classification,37,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8146567891972993,0.9427700675168792,0.9427700675168792,0.12811327831957986,0.12811327831957986,0.0,0.1803263315828958,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,185.56397070008097,0.0006903995308800749,2.4854383111682696,1.0,multiview__random_forest,0.9427700675168792,0.0
component_ablation,Full modern-augmented,bbbp,classification,37,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__random_forest,0.8146567891972993,0.9413259564891222,0.9427700675168792,0.12811327831957986,0.12666916729182287,0.001444111027756989,0.1803263315828958,0.008008320332769176,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,227.49342709989287,0.0005568036356329634,2.0044930882786685,0.9887278582930753,rdkit2d__extra_trees,0.9393848462115528,-0.00194111027756938
component_ablation,Full modern-augmented,bbbp,classification,37,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__random_forest,0.7857508835769705,0.9171947215425476,0.9171947215425476,0.13144383796557702,0.13144383796557702,0.0,0.3152487609009348,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,187.39816410047933,0.0007014147582315659,2.5250931296336367,1.0,multiview__random_forest,0.9171162975510804,-7.842399146718027e-05
component_ablation,Full modern-augmented,bbbp,classification,37,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7857508835769705,0.9188259405650708,0.9188259405650708,0.1330750569881003,0.1330750569881003,0.0,0.31687997992345807,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,225.7941010002396,0.0005893646308676553,2.121712671123559,1.0,rdkit2d__extra_trees,0.915971307275655,-0.00285463328941582
component_ablation,Full modern-augmented,bbbp,classification,37,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,rdkit2d__random_forest,0.7781485613171257,0.8772311124788428,0.8789813817510386,0.10083282043391284,0.09908255116171705,0.0017502692721957924,0.21375403908293578,0.008188239528463395,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,183.7564897001721,0.0005392057245073954,1.9411406082266236,0.9826418693371476,multiview__random_forest,0.8772311124788428,0.0
component_ablation,Full modern-augmented,bbbp,classification,37,3,32,32,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__extra_trees,0.7781485613171257,0.8772311124788428,0.892449799969226,0.11430123865210029,0.09908255116171705,0.015218687490383243,0.22722245730112323,0.06697703946642881,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,222.2286661998951,0.00044585855126625344,1.6050907845585125,0.8668545706953842,rdkit2d__extra_trees,0.8901994537621173,0.01296834128327451
component_ablation,Full modern-augmented,bbbp,classification,53,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7475405092592593,0.8584158521947874,0.8605699159807956,0.11302940672153627,0.11087534293552814,0.0021540637860081313,0.23004543895747598,0.009363644833649354,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,185.55002069991315,0.0005975496123217627,2.1511786043583454,0.980942448089505,multiview__random_forest,0.8584158521947874,0.0
component_ablation,Full modern-augmented,bbbp,classification,53,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7475405092592593,0.8756162122770919,0.8822713048696845,0.13473079561042522,0.12807570301783255,0.006655092592592671,0.25174682784636493,0.0264356562086561,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,225.05541019985685,0.0005690851995252946,2.0487067182910605,0.9506045179764551,multiview__extra_trees,0.8756162122770919,0.0
component_ablation,Full modern-augmented,bbbp,classification,53,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7925330678424121,0.9267813966718816,0.9267813966718816,0.13424832882946958,0.13424832882946958,0.0,0.16441473474612422,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,189.53643620025832,0.0007082982645491285,2.5498737523768624,1.0,multiview__random_forest,0.9267813966718816,0.0
component_ablation,Full modern-augmented,bbbp,classification,53,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,multiview__extra_trees,0.7925330678424121,0.9358981652680984,0.9358981652680984,0.14336509742568637,0.14336509742568637,0.0,0.17353150334234102,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,236.07561800046824,0.0006072846431155038,2.186224715215814,1.0,multiview__extra_trees,0.9358981652680984,0.0
component_ablation,Full modern-augmented,bbbp,classification,53,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8135202623073242,0.9210802674414532,0.9210802674414532,0.107560005134129,0.107560005134129,0.0,0.3252529142017011,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,178.51016300031915,0.0006025427534562091,2.1691539124423524,1.0,multiview__random_forest,0.9210802674414532,0.0
component_ablation,Full modern-augmented,bbbp,classification,53,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__random_forest,0.8135202623073242,0.919989265002742,0.9210802674414532,0.107560005134129,0.10646900269541781,0.001091002438711186,0.3252529142017011,0.0033543202568548296,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,225.59224300039932,0.0004719532962630694,1.6990318665470499,0.9898568019093092,multiview__extra_trees,0.9187874120488676,-0.0012018529538744271
component_ablation,Full modern-augmented,bbbp,classification,71,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7843766484965711,0.943748901002286,0.943748901002286,0.15937225250571496,0.15937225250571496,0.0,0.1977844206084053,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,198.06573929998558,0.0008046432112336885,2.896715560441278,1.0,multiview__random_forest,0.943748901002286,0.0
component_ablation,Full modern-augmented,bbbp,classification,71,1,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.7843766484965711,0.93519430279585,0.94543696149112,0.16106031299454893,0.15081765429927896,0.010242658695269968,0.19947248109723925,0.05134873060623088,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,248.1844376003137,0.0006076837684003452,2.1876615662412426,0.9364048255909162,multiview__extra_trees,0.93519430279585,0.0
component_ablation,Full modern-augmented,bbbp,classification,71,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8009505075793008,0.9168065146221356,0.9168065146221356,0.11585600704283483,0.11585600704283483,0.0,0.1654997386448046,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,189.60059789934894,0.0006110529625246116,2.199790665088602,1.0,multiview__random_forest,0.9168065146221356,0.0
component_ablation,Full modern-augmented,bbbp,classification,71,2,32,32,shared_morgan_linear,multiview__extra_trees,multiview,extra_trees,rdkit2d__extra_trees,0.8009505075793008,0.9227557842031416,0.930892184104102,0.12994167652480126,0.12180527662384089,0.008136399900960378,0.17958540812677104,0.04530657577241192,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,236.9578665996669,0.0005140376994937552,1.8505357181775186,0.9373842163764339,multiview__extra_trees,0.9227557842031416,0.0
component_ablation,Full modern-augmented,bbbp,classification,71,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.8106386367255933,0.8784838350055741,0.8784838350055741,0.06784519827998081,0.06784519827998081,0.0,0.2533405000796305,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,185.6808483005152,0.0003653860853230094,1.3153899071628339,1.0,multiview__random_forest,0.8784838350055741,0.0
component_ablation,Full modern-augmented,bbbp,classification,71,3,32,32,shared_morgan_linear,rdkit2d__extra_trees,rdkit2d,extra_trees,multiview__extra_trees,0.8106386367255933,0.8792960662525882,0.8864588310240483,0.07582019429845499,0.06865742952699483,0.007162764771460162,0.26131549609810467,0.02741040955620811,1,1.0,3,0.3333333333333333,0.12682797485739125,0.2365001998801039,228.72298250050517,0.00030017722214182473,1.080637999710569,0.9055295909258028,multiview__extra_trees,0.8864588310240483,0.007162764771460162
component_ablation,Full modern-augmented,clintox,classification,11,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,rdkit2d__random_forest,0.728711190975342,0.9106019766397124,0.9152940001996608,0.1865828092243188,0.18189078566437045,0.004692023559948355,0.1865828092243188,0.0251471375065547,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,120.65056220022961,0.001507583407381953,5.427300266575032,0.9748528624933105,multiview__random_forest,0.9016172506738545,-0.008984725965857976
component_ablation,Full modern-augmented,clintox,classification,11,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.728711190975342,0.9384546271338724,0.9384546271338724,0.20974343615853042,0.20974343615853042,0.0,0.2962962962962964,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,189.8614183004247,0.0011047185786142483,3.976986883011294,1.0,multiview__lightgbm,0.9384546271338724,0.0
component_ablation,Full modern-augmented,clintox,classification,11,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.757703271345188,0.8243688068413194,0.8685523279489616,0.11084905660377364,0.06666553549613141,0.04418352110764223,0.43352110764218826,0.10191780821894307,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,117.3058524003136,0.000568305281723124,2.0458990142032465,0.6014082351140363,multiview__random_forest,0.8243688068413194,0.0
component_ablation,Full modern-augmented,clintox,classification,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.757703271345188,0.8899653861816208,0.8899653861816208,0.1322621148364328,0.1322621148364328,0.0,0.4549341658748474,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,173.75973010068992,0.000761178178394901,2.7402414422216435,1.0,multiview__lightgbm,0.8899653861816208,0.0
component_ablation,Full modern-augmented,clintox,classification,11,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,maccs__random_forest,0.704719387755102,0.8929280045351474,0.9240362811791384,0.21931689342403637,0.1882086167800454,0.031108276643990962,0.2821357709750568,0.110259952278901,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,119.66594220034314,0.00157278347806721,5.662020521041956,0.8581583198707592,multiview__random_forest,0.9088010204081632,0.015873015873015817
component_ablation,Full modern-augmented,clintox,classification,11,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.704719387755102,0.9451530612244898,0.9451530612244898,0.24043367346938782,0.24043367346938782,0.0,0.30325255102040827,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,187.73315680061933,0.0012807203456592312,4.6105932443732325,1.0,multiview__lightgbm,0.9451530612244898,0.0
component_ablation,Full modern-augmented,clintox,classification,23,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__linear,0.7234033359260219,0.8647912885662432,0.8823351482153661,0.15893181228934417,0.1413879526402213,0.01754385964912286,0.34111139918762434,0.05143146693676348,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,120.20687119947979,0.0011762052470826907,4.234338889497687,0.8896139206090263,multiview__random_forest,0.8583959899749373,-0.006395298591305942
component_ablation,Full modern-augmented,clintox,classification,23,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7234033359260219,0.908348457350272,0.908348457350272,0.18494512142425013,0.18494512142425013,0.0,0.3671247083225303,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,182.7766710993601,0.0010118639337933408,3.642710161656027,1.0,multiview__lightgbm,0.908348457350272,0.0
component_ablation,Full modern-augmented,clintox,classification,23,2,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7976819248826291,0.8824237089201877,0.8946889671361502,0.09700704225352108,0.08474178403755861,0.012265258215962471,0.23967136150234736,0.0511753183151637,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,120.007299699937,0.0007061385786485045,2.5420988831346163,0.8735632183908042,multiview__random_forest,0.8824237089201877,0.0
component_ablation,Full modern-augmented,clintox,classification,23,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7976819248826291,0.9229460093896714,0.9229460093896714,0.1252640845070423,0.1252640845070423,0.0,0.2880575117370894,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,191.48803220002446,0.0006541614275726329,2.3549811392614783,1.0,multiview__lightgbm,0.9229460093896714,0.0
component_ablation,Full modern-augmented,clintox,classification,23,3,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.6748254743243822,0.8897383185575399,0.8897383185575399,0.2149128442331577,0.2149128442331577,0.0,0.2357702685339843,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,118.12501529994188,0.0018193677578576656,6.549723928287597,1.0,multiview__random_forest,0.8692877639299327,-0.020450554627607254
component_ablation,Full modern-augmented,clintox,classification,23,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.6748254743243822,0.9207888988821792,0.9207888988821792,0.24596342455779696,0.24596342455779696,0.0,0.26776307336502647,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,174.02748949965462,0.0014133596092488889,5.088094593296,1.0,multiview__lightgbm,0.9207888988821792,0.0
component_ablation,Full modern-augmented,clintox,classification,37,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7705254515599343,0.9142948367086298,0.9142948367086298,0.14376938514869542,0.14376938514869542,0.0,0.2168856048166392,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,119.82852280017687,0.0011997926853228571,4.319253667162285,1.0,maccs__random_forest,0.8711457763181901,-0.04314906039043964
component_ablation,Full modern-augmented,clintox,classification,37,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7705254515599343,0.91776135741653,0.91776135741653,0.14723590585659563,0.14723590585659563,0.0,0.28931764276591876,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,178.55463369988138,0.0008245986273538721,2.9685550584739397,1.0,multiview__lightgbm,0.91776135741653,0.0
component_ablation,Full modern-augmented,clintox,classification,37,2,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7673611111111112,0.9072551169590642,0.9072551169590642,0.13989400584795308,0.13989400584795308,0.0,0.45114522417153985,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,119.41300379956374,0.0011715140009606237,4.217450403458246,1.0,maccs__random_forest,0.9072551169590642,0.0
component_ablation,Full modern-augmented,clintox,classification,37,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7673611111111112,0.9318347953216374,0.9318347953216374,0.16447368421052622,0.16447368421052622,0.0,0.475724902534113,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,194.63613489939598,0.0008450315985546044,3.042113754796576,1.0,multiview__lightgbm,0.9318347953216374,0.0
component_ablation,Full modern-augmented,clintox,classification,37,3,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,maccs__random_forest,0.7428514536041418,0.8656511350059737,0.8674631620868181,0.12461170848267622,0.12279968140183184,0.0018120270808443806,0.20037833532457205,0.009043028917773087,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,119.0404734001495,0.001031579242708872,3.7136852737519397,0.9854586129753907,maccs__random_forest,0.8674631620868181,0.0018120270808443806
component_ablation,Full modern-augmented,clintox,classification,37,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,maccs__lightgbm,0.7428514536041418,0.893110314615691,0.9166865790521704,0.1738351254480286,0.15025886101154917,0.02357626443647942,0.2840501792114696,0.08300035050794449,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,198.18779670004733,0.0007581640419513947,2.7293905510250207,0.864375715922108,multiview__lightgbm,0.893110314615691,0.0
component_ablation,Full modern-augmented,clintox,classification,53,1,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7511275872721657,0.9102873030583872,0.9102873030583872,0.15915971578622157,0.15915971578622157,0.0,0.28705591597157853,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,120.16469060076633,0.0013245131742985286,4.768247427474702,1.0,maccs__random_forest,0.9102873030583872,0.0
component_ablation,Full modern-augmented,clintox,classification,53,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7511275872721657,0.921254247760272,0.921254247760272,0.17012666048810632,0.17012666048810632,0.0,0.30945319740500477,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,190.3185149009223,0.0008939049391840429,3.2180577810625546,1.0,multiview__lightgbm,0.921254247760272,0.0
component_ablation,Full modern-augmented,clintox,classification,53,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,maccs__random_forest,0.7175615893502171,0.873574414546045,0.9082957912252934,0.19073420187507628,0.15601282519582793,0.03472137667924835,0.2806526238889566,0.12371655820635599,0,-0.23076923076923078,5,0.2,0.21129556207681208,-0.014321666689939613,117.89165460015647,0.0013233576687422357,4.764087607472049,0.8179593573784447,maccs__random_forest,0.9082957912252934,0.03472137667924835
component_ablation,Full modern-augmented,clintox,classification,53,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7175615893502171,0.9452088152928284,0.9452088152928284,0.22764722594261133,0.22764722594261133,0.0,0.31756564795649167,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,165.63800569978775,0.001374365894957784,4.9477172218480225,1.0,multiview__lightgbm,0.9452088152928284,0.0
component_ablation,Full modern-augmented,clintox,classification,53,3,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,rdkit2d__random_forest,0.6865350877192982,0.8033333333333335,0.8482456140350877,0.16171052631578953,0.11679824561403529,0.04491228070175424,0.267280701754386,0.16803413193241964,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,120.51145960035501,0.0009691878764174492,3.4890763551028168,0.7222674260916745,maccs__random_forest,0.8033333333333335,0.0
component_ablation,Full modern-augmented,clintox,classification,53,3,32,32,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__lightgbm,0.6865350877192982,0.8395614035087718,0.8999999999999999,0.21346491228070175,0.15302631578947368,0.06043859649122807,0.3190350877192982,0.1894418476760628,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,187.96038690046407,0.0008141413109056324,2.9309087192602767,0.7168687076227656,multiview__lightgbm,0.8999999999999999,0.06043859649122807
component_ablation,Full modern-augmented,clintox,classification,71,1,16,16,shared_morgan_linear,multiview__random_forest,multiview,random_forest,multiview__random_forest,0.7467287866772404,0.8984932593180016,0.8984932593180016,0.1517644726407612,0.1517644726407612,0.0,0.2515860428231562,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,122.52216729993233,0.0012386695076103589,4.459210227397292,1.0,maccs__random_forest,0.8730174464710547,-0.025475812846946888
component_ablation,Full modern-augmented,clintox,classification,71,1,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__extra_trees,0.7467287866772404,0.8803033306899287,0.9172283901665346,0.17049960348929416,0.1335745440126883,0.03692505947660585,0.3014968279143537,0.12247246424420985,0,-0.10344827586206896,7,0.14285714285714285,0.12682797485739125,0.01835739984584787,203.77337940002326,0.000655505367806022,2.359819324101679,0.7834302325581396,multiview__lightgbm,0.8803033306899287,0.0
component_ablation,Full modern-augmented,clintox,classification,71,2,16,16,shared_morgan_linear,maccs__random_forest,maccs,random_forest,maccs__random_forest,0.7267085751128304,0.8638982914248874,0.8638982914248874,0.137189716312057,0.137189716312057,0.0,0.5258905544809802,0.0,1,1.0,1,1.0,0.21129556207681208,1.0,118.03476019948721,0.0011622823317486862,4.1842163942952695,1.0,maccs__random_forest,0.8638982914248874,0.0
component_ablation,Full modern-augmented,clintox,classification,71,2,32,32,shared_morgan_linear,maccs__lightgbm,maccs,lightgbm,multiview__lightgbm,0.7267085751128304,0.9000644745325597,0.9111460348162476,0.18443745970341718,0.1733558994197293,0.011081560283687897,0.5731382978723404,0.01933488012370942,1,1.0,2,0.5,0.12682797485739125,0.4273751499100779,193.22550909937127,0.0008971688066847141,3.229807704064971,0.9399169761852745,multiview__lightgbm,0.9111460348162476,0.011081560283687897
component_ablation,Full modern-augmented,clintox,classification,71,3,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,multiview__random_forest,0.7510494667574313,0.880786249149081,0.894571136827774,0.14352167007034267,0.12973678239164965,0.013784887678693014,0.23808713410483318,0.05789849892756251,1,1.0,2,0.5,0.21129556207681208,0.3660489583187877,120.21264930028701,0.001079227378705977,3.8852185633415175,0.9039525691699604,maccs__random_forest,0.8765316541865215,-0.0042545949625595325
component_ablation,Full modern-augmented,clintox,classification,71,3,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,multiview__lightgbm,0.7510494667574313,0.9330894032221466,0.9330894032221466,0.18203993646471528,0.18203993646471528,0.0,0.2929146811890174,0.0,1,1.0,1,1.0,0.12682797485739125,1.0,185.2082171003567,0.0009828934121539291,3.538416283754145,1.0,multiview__lightgbm,0.9330894032221466,0.0
component_ablation,Full modern-augmented,esol,regression,11,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.6832328233376749,-0.6715642518967673,1.8936906622994087,1.8820220908585013,0.011668571440907605,1.8936906622994087,0.006161814953838824,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,124.98803869955009,0.01505761759637305,54.20742334694298,0.993838185046158,rdkit2d__linear,-0.6715642518967673,0.011668571440907605
component_ablation,Full modern-augmented,esol,regression,11,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.8936906622994087,0.01280783583531297,0,-0.10344827586206896,11,0.09090909090909091,0.12682797485739125,-0.04113609107258558,148.617324499588,0.012578860435473542,45.28389756770475,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873
component_ablation,Full modern-augmented,esol,regression,11,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.7056892486308697,-1.0272551380830546,-0.8583628907748124,1.8473263578560573,1.678434110547815,0.16889224730824215,1.8473263578560573,0.09142523549772828,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,111.94392930116737,0.014993525071218955,53.97669025638824,0.9085747645022222,rdkit2d__linear,-0.8583628907748124,0.16889224730824215
component_ablation,Full modern-augmented,esol,regression,11,2,32,32,shared_morgan_linear,multiview__lightgbm,multiview,lightgbm,rdkit2d__extra_trees,-2.7056892486308697,-0.8743298920117457,-0.7678402658934997,1.93784898273737,1.831359356619124,0.10648962611824597,1.93784898273737,0.05495248962474141,0,-0.10344827586206896,5,0.2,0.12682797485739125,0.0838002398561247,133.47141880122945,0.013720985159725108,49.39554657501039,0.9450475103752303,rdkit2d__linear,-0.8583628907748124,0.015967001236933287
component_ablation,Full modern-augmented,esol,regression,11,3,16,16,shared_morgan_linear,chemberta_mtr__linear_alt,chemberta_mtr,linear_alt,multiview__random_forest,-3.6631839360178273,-2.101975071283017,-0.7892903610097083,2.873893575008119,1.5612088647348101,1.312684710273309,2.873893575008119,0.45676176796809315,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,109.5245178998448,0.01425442352699936,51.315924697197694,0.5432382320317479,rdkit2d__linear,-0.8003434231430485,1.3016316481399688
component_ablation,Full modern-augmented,esol,regression,11,3,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__extra_trees,-3.6631839360178273,-0.7917219743566842,-0.6789740526612786,2.9842098833565487,2.871461961661143,0.1127479216954056,2.9842098833565487,0.03778149865536682,0,-0.10344827586206896,6,0.16666666666666666,0.12682797485739125,0.045625249850129876,132.8794450998539,0.021609527037860125,77.79429733629645,0.9622185013446206,rdkit2d__linear,-0.8003434231430485,-0.008621448786364283
component_ablation,Full modern-augmented,esol,regression,23,1,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,rdkit2d__linear,-2.565254914196176,-0.694593553348407,-0.6715642518967673,1.8936906622994087,1.8706613608477691,0.023029301451639728,1.8936906622994087,0.012161068283277216,1,1.0,3,0.3333333333333333,0.21129556207681208,0.15473194442505028,113.30797020008322,0.016509530243499104,59.43430887659678,0.9878389317167164,rdkit2d__linear,-0.6715642518967673,0.023029301451639728
component_ablation,Full modern-augmented,esol,regression,23,1,32,32,shared_morgan_linear,rdkit2d__lightgbm,rdkit2d,lightgbm,rdkit2d__linear,-2.565254914196176,-0.695818331022376,-0.6715642518967673,1.8936906622994087,1.8694365831738,0.02425407912560873,1.9128282315637348,0.012679695293794554,0,-0.10344827586206896,10,0.1,0.12682797485739125,-0.030724730161859722,138.27686389995506,0.013519518236444525,48.67026565120029,0.9871921641646803,rdkit2d__linear,-0.6715642518967673,0.02425407912560873
component_ablation,Full modern-augmented,esol,regression,23,2,16,16,shared_morgan_linear,rdkit2d__random_forest,rdkit2d,random_forest,chemberta_mtr__linear_alt,-2.7056892486308697,-0.997582542341516,-0.8410932223085806,1.864596026322289,1.7081067062893536,0.15648932003293536,1.864596026322289,0.08392666176679,0,-0.23076923076923078,4,0.25,0.21129556207681208,0.0490734374781816,110.01212520059198,0.015526531308933954,55.89551271216224,0.916073338233165,rdkit2d__linear,-0.8583628907748124,0.13921965156670357
