dataset,task_type,seed,outer_fold,pool_size,tau,tau_status,fixed_tau_regret,crossfit_tau_success,same_fold_tau_success,validation_near_equivalent_n,crossfit_near_equivalent_n,same_fold_near_equivalent_n,validation_crossfit_set_jaccard,selected_in_crossfit_set
lipo,regression,113,3,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,13,9,7,0.6923076923076923,1
lipo,regression,113,3,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,25,20,15,0.8,1
lipo,regression,127,1,4,0.025,retrospective working threshold with sensitivity grid,0.061371717063271956,0,1,1,2,2,0.5,1
lipo,regression,127,1,4,0.05,retrospective working threshold with sensitivity grid,0.036371717063271955,0,1,2,4,4,0.5,1
lipo,regression,127,1,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,4,4,4,1.0,1
lipo,regression,127,1,8,0.025,retrospective working threshold with sensitivity grid,0.05742416006579367,0,1,3,3,5,1.0,1
lipo,regression,127,1,8,0.05,retrospective working threshold with sensitivity grid,0.03242416006579367,0,1,5,4,7,0.8,1
lipo,regression,127,1,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,6,8,8,0.75,1
lipo,regression,127,1,16,0.025,retrospective working threshold with sensitivity grid,0.002743176529641976,0,1,3,4,1,0.75,1
lipo,regression,127,1,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,7,7,4,1.0,1
lipo,regression,127,1,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,13,0.9230769230769231,1
lipo,regression,127,1,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,6,6,4,1.0,1
lipo,regression,127,1,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,7,0.6666666666666666,1
lipo,regression,127,1,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,23,20,18,0.8695652173913043,1
lipo,regression,127,2,4,0.025,retrospective working threshold with sensitivity grid,0.11151115046280516,0,1,1,2,2,0.5,1
lipo,regression,127,2,4,0.05,retrospective working threshold with sensitivity grid,0.08651115046280515,0,1,2,4,4,0.5,1
lipo,regression,127,2,4,0.1,retrospective working threshold with sensitivity grid,0.03651115046280515,0,1,4,4,4,1.0,1
lipo,regression,127,2,8,0.025,retrospective working threshold with sensitivity grid,0.07180608108577449,0,1,3,3,3,1.0,1
lipo,regression,127,2,8,0.05,retrospective working threshold with sensitivity grid,0.046806081085774484,0,1,4,4,4,1.0,1
lipo,regression,127,2,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,6,8,8,0.75,1
lipo,regression,127,2,16,0.025,retrospective working threshold with sensitivity grid,0.021327776328882962,0,1,4,4,4,1.0,1
lipo,regression,127,2,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,8,7,6,0.875,1
lipo,regression,127,2,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,11,0.9230769230769231,1
lipo,regression,127,2,32,0.025,retrospective working threshold with sensitivity grid,0.024158256665161935,0,0,7,6,1,0.8571428571428571,1
lipo,regression,127,2,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,14,10,7,0.7142857142857143,1
lipo,regression,127,2,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,23,20,16,0.8695652173913043,1
lipo,regression,127,3,4,0.025,retrospective working threshold with sensitivity grid,0.09244518164955953,0,1,1,2,2,0.5,1
lipo,regression,127,3,4,0.05,retrospective working threshold with sensitivity grid,0.06744518164955952,0,1,2,4,4,0.5,1
lipo,regression,127,3,4,0.1,retrospective working threshold with sensitivity grid,0.01744518164955952,0,1,4,4,4,1.0,1
lipo,regression,127,3,8,0.025,retrospective working threshold with sensitivity grid,0.026389045272836385,0,1,3,3,3,1.0,1
lipo,regression,127,3,8,0.05,retrospective working threshold with sensitivity grid,0.001389045272836384,0,1,4,4,4,1.0,1
lipo,regression,127,3,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,6,8,6,0.75,1
lipo,regression,127,3,16,0.025,retrospective working threshold with sensitivity grid,0.0023862867261680507,0,1,4,4,6,1.0,1
lipo,regression,127,3,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,7,7,8,1.0,1
lipo,regression,127,3,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,12,0.9230769230769231,1
lipo,regression,127,3,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,7,6,7,0.8571428571428571,1
lipo,regression,127,3,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,13,10,13,0.7692307692307693,1
lipo,regression,127,3,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,25,20,23,0.8,1
lipo,regression,149,1,4,0.025,retrospective working threshold with sensitivity grid,0.040542948751277195,0,1,1,2,2,0.5,1
lipo,regression,149,1,4,0.05,retrospective working threshold with sensitivity grid,0.015542948751277194,0,1,2,4,4,0.5,1
lipo,regression,149,1,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,4,4,4,1.0,1
lipo,regression,149,1,8,0.025,retrospective working threshold with sensitivity grid,0.02651585960361149,0,1,3,3,4,1.0,1
lipo,regression,149,1,8,0.05,retrospective working threshold with sensitivity grid,0.0015158596036114885,0,1,4,4,7,0.6,1
lipo,regression,149,1,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,8,8,0.625,1
lipo,regression,149,1,16,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,4,3,4,0.75,1
lipo,regression,149,1,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,8,7,9,0.875,1
lipo,regression,149,1,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,15,0.9230769230769231,1
lipo,regression,149,1,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,7,6,6,0.8571428571428571,1
lipo,regression,149,1,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,14,9,10,0.6428571428571429,1
lipo,regression,149,1,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,25,20,22,0.8,1
lipo,regression,149,2,4,0.025,retrospective working threshold with sensitivity grid,0.08691551869810624,0,1,1,2,2,0.5,1
lipo,regression,149,2,4,0.05,retrospective working threshold with sensitivity grid,0.06191551869810623,0,1,2,4,4,0.5,1
lipo,regression,149,2,4,0.1,retrospective working threshold with sensitivity grid,0.011915518698106226,0,1,4,4,4,1.0,1
lipo,regression,149,2,8,0.025,retrospective working threshold with sensitivity grid,0.02597957153241994,0,1,4,3,3,0.75,1
lipo,regression,149,2,8,0.05,retrospective working threshold with sensitivity grid,0.00097957153241994,0,1,5,4,3,0.8,1
lipo,regression,149,2,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,7,8,7,0.875,1
lipo,regression,149,2,16,0.025,retrospective working threshold with sensitivity grid,0.018539617569296805,0,1,2,3,7,0.25,1
lipo,regression,149,2,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,5,7,8,0.7142857142857143,1
lipo,regression,149,2,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,13,0.9230769230769231,1
lipo,regression,149,2,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,7,6,3,0.8571428571428571,1
lipo,regression,149,2,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,13,9,10,0.6923076923076923,1
lipo,regression,149,2,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,26,20,19,0.7692307692307693,1
lipo,regression,149,3,4,0.025,retrospective working threshold with sensitivity grid,0.09959732211834973,0,1,1,2,2,0.5,1
lipo,regression,149,3,4,0.05,retrospective working threshold with sensitivity grid,0.07459732211834973,0,1,2,4,4,0.5,1
lipo,regression,149,3,4,0.1,retrospective working threshold with sensitivity grid,0.024597322118349724,0,1,4,4,4,1.0,1
lipo,regression,149,3,8,0.025,retrospective working threshold with sensitivity grid,0.03545780037093673,0,1,4,3,3,0.75,1
lipo,regression,149,3,8,0.05,retrospective working threshold with sensitivity grid,0.010457800370936729,0,1,5,4,3,0.8,1
lipo,regression,149,3,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,8,8,7,1.0,1
lipo,regression,149,3,16,0.025,retrospective working threshold with sensitivity grid,0.01281559570395354,0,1,3,3,5,0.5,1
lipo,regression,149,3,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,8,7,8,0.875,1
lipo,regression,149,3,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,13,13,12,1.0,1
lipo,regression,149,3,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,7,6,6,0.8571428571428571,1
lipo,regression,149,3,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,15,9,10,0.6,1
lipo,regression,149,3,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,26,20,20,0.7692307692307693,1
tdc_caco2_wang,regression,11,1,4,0.025,retrospective working threshold with sensitivity grid,0.014847577921759302,0,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,1,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,1,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,1,8,0.025,retrospective working threshold with sensitivity grid,0.014847577921759302,0,1,2,5,3,0.4,1
tdc_caco2_wang,regression,11,1,8,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,11,1,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,11,1,16,0.025,retrospective working threshold with sensitivity grid,0.012375193872047795,0,1,7,9,6,0.7777777777777778,1
tdc_caco2_wang,regression,11,1,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,12,12,10,1.0,1
tdc_caco2_wang,regression,11,1,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,13,13,12,1.0,1
tdc_caco2_wang,regression,11,1,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,11,17,6,0.6470588235294118,1
tdc_caco2_wang,regression,11,1,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,21,24,18,0.875,1
tdc_caco2_wang,regression,11,1,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,29,29,28,1.0,1
tdc_caco2_wang,regression,11,2,4,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,2,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,2,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,2,8,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,3,5,1,0.6,1
tdc_caco2_wang,regression,11,2,8,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,3,1.0,1
tdc_caco2_wang,regression,11,2,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,11,2,16,0.025,retrospective working threshold with sensitivity grid,0.00011405959954593342,0,0,9,9,1,1.0,1
tdc_caco2_wang,regression,11,2,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,13,12,8,0.9230769230769231,1
tdc_caco2_wang,regression,11,2,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,13,13,12,1.0,1
tdc_caco2_wang,regression,11,2,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,21,17,4,0.8095238095238095,1
tdc_caco2_wang,regression,11,2,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,28,24,11,0.8571428571428571,1
tdc_caco2_wang,regression,11,2,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,29,29,26,1.0,1
tdc_caco2_wang,regression,11,3,4,0.025,retrospective working threshold with sensitivity grid,0.029615886713248572,0,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,3,4,0.05,retrospective working threshold with sensitivity grid,0.004615886713248571,0,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,3,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,11,3,8,0.025,retrospective working threshold with sensitivity grid,0.029615886713248572,0,1,3,5,4,0.6,1
tdc_caco2_wang,regression,11,3,8,0.05,retrospective working threshold with sensitivity grid,0.004615886713248571,0,1,5,5,5,1.0,1
tdc_caco2_wang,regression,11,3,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,11,3,16,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,2,9,2,0.2222222222222222,1
tdc_caco2_wang,regression,11,3,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,9,12,6,0.75,1
tdc_caco2_wang,regression,11,3,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,13,13,12,1.0,1
tdc_caco2_wang,regression,11,3,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,8,17,7,0.47058823529411764,1
tdc_caco2_wang,regression,11,3,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,21,24,16,0.875,1
tdc_caco2_wang,regression,11,3,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,29,29,26,1.0,1
tdc_caco2_wang,regression,23,1,4,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,1,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,1,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,1,8,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,4,5,1,0.8,1
tdc_caco2_wang,regression,23,1,8,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,1,1.0,1
tdc_caco2_wang,regression,23,1,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,23,1,16,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,11,9,3,0.8181818181818182,1
tdc_caco2_wang,regression,23,1,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,13,12,8,0.9230769230769231,1
tdc_caco2_wang,regression,23,1,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,13,13,12,1.0,1
tdc_caco2_wang,regression,23,1,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,17,16,6,0.7368421052631579,1
tdc_caco2_wang,regression,23,1,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,26,24,16,0.9230769230769231,1
tdc_caco2_wang,regression,23,1,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,29,29,27,1.0,1
tdc_caco2_wang,regression,23,2,4,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,2,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,2,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,2,8,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,5,1,0.2,1
tdc_caco2_wang,regression,23,2,8,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,5,4,0.2,1
tdc_caco2_wang,regression,23,2,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,23,2,16,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,3,9,5,0.3333333333333333,1
tdc_caco2_wang,regression,23,2,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,8,12,10,0.6666666666666666,1
tdc_caco2_wang,regression,23,2,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,12,0.9230769230769231,1
tdc_caco2_wang,regression,23,2,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,3,16,11,0.1875,1
tdc_caco2_wang,regression,23,2,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,16,24,20,0.6666666666666666,1
tdc_caco2_wang,regression,23,2,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,28,29,26,0.9655172413793104,1
tdc_caco2_wang,regression,23,3,4,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,3,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,3,4,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,23,3,8,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,2,5,5,0.4,1
tdc_caco2_wang,regression,23,3,8,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,23,3,8,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,5,5,5,1.0,1
tdc_caco2_wang,regression,23,3,16,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,6,9,8,0.6666666666666666,1
tdc_caco2_wang,regression,23,3,16,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,11,12,12,0.9166666666666666,1
tdc_caco2_wang,regression,23,3,16,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,12,13,13,0.9230769230769231,1
tdc_caco2_wang,regression,23,3,32,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,8,16,16,0.5,1
tdc_caco2_wang,regression,23,3,32,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,19,24,27,0.7916666666666666,1
tdc_caco2_wang,regression,23,3,32,0.1,retrospective working threshold with sensitivity grid,0.0,1,1,27,29,29,0.9310344827586207,1
tdc_caco2_wang,regression,37,1,4,0.025,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
tdc_caco2_wang,regression,37,1,4,0.05,retrospective working threshold with sensitivity grid,0.0,1,1,1,1,1,1.0,1
